gazeX,gazeY
0.01999866669333308,0.01999866669333308
0.03998933418663416,0.03998933418663416
0.059964006479444595,0.059964006479444595
0.0799146939691727,0.0799146939691727
0.09983341664682815,0.09983341664682815
0.11971220728891936,0.11971220728891936
0.1395431146442365,0.1395431146442365
0.15931820661424598,0.15931820661424598
0.17902957342582418,0.17902957342582418
0.19866933079506122,0.19866933079506122
0.21822962308086932,0.21822962308086932
0.23770262642713458,0.23770262642713458
0.2570805518921551,0.2570805518921551
0.27635564856411376,0.27635564856411376
0.29552020666133955,0.29552020666133955
0.31456656061611776,0.31456656061611776
0.3334870921408144,0.3334870921408144
0.35227423327508994,0.35227423327508994
0.3709204694129827,0.3709204694129827
0.3894183423086505,0.3894183423086505
0.40776045305957015,0.40776045305957015
0.4259394650659996,0.4259394650659996
0.4439481069655198,0.4439481069655198
0.46177917554148284,0.46177917554148284
0.479425538604203,0.479425538604203
0.49688013784373675,0.49688013784373675
0.5141359916531131,0.5141359916531131
0.5311861979208834,0.5311861979208834
0.5480239367918736,0.5480239367918736
0.5646424733950354,0.5646424733950354
0.5810351605373051,0.5810351605373051
0.5971954413623921,0.5971954413623921
0.6131168519734338,0.6131168519734338
0.6287930240184686,0.6287930240184686
0.6442176872376911,0.6442176872376911
0.6593846719714731,0.6593846719714731
0.674287911628145,0.674287911628145
0.6889214451105513,0.6889214451105513
0.7032794192004103,0.7032794192004103
0.7173560908995228,0.7173560908995228
0.7311458297268959,0.7311458297268959
0.7446431199708593,0.7446431199708593
0.757842562895277,0.757842562895277
0.7707388788989693,0.7707388788989693
0.7833269096274834,0.7833269096274834
0.795601620036366,0.795601620036366
0.8075581004051143,0.8075581004051143
0.8191915683009983,0.8191915683009983
0.8304973704919705,0.8304973704919705
0.8414709848078965,0.8414709848078965
0.852108021949363,0.852108021949363
0.8624042272433384,0.8624042272433384
0.8723554823449863,0.8723554823449863
0.8819578068849475,0.8819578068849475
0.8912073600614354,0.8912073600614354
0.9001004421765051,0.9001004421765051
0.9086334961158833,0.9086334961158833
0.9168031087717669,0.9168031087717669
0.9246060124080203,0.9246060124080203
0.9320390859672263,0.9320390859672263
0.9390993563190676,0.9390993563190676
0.945783999449539,0.945783999449539
0.9520903415905158,0.9520903415905158
0.9580158602892249,0.9580158602892249
0.963558185417193,0.963558185417193
0.9687151001182652,0.9687151001182652
0.9734845416953194,0.9734845416953194
0.9778646024353163,0.9778646024353163
0.9818535303723598,0.9818535303723598
0.9854497299884603,0.9854497299884603
0.9886517628517197,0.9886517628517197
0.9914583481916864,0.9914583481916864
0.9938683634116449,0.9938683634116449
0.99588084453764,0.99588084453764
0.9974949866040544,0.9974949866040544
0.998710143975583,0.998710143975583
0.9995258306054791,0.9995258306054791
0.9999417202299663,0.9999417202299663
0.9999576464987401,0.9999576464987401
0.9995736030415051,0.9995736030415051
0.998789743470524,0.998789743470524
0.9976063813191737,0.9976063813191737
0.9960239899165367,0.9960239899165367
0.994043202198076,0.994043202198076
0.9916648104524686,0.9916648104524686
0.9888897660047015,0.9888897660047015
0.9857191788355535,0.9857191788355535
0.9821543171376185,0.9821543171376185
0.9781966068080447,0.9781966068080447
0.9738476308781951,0.9738476308781951
0.9691091288804563,0.9691091288804563
0.9639829961524481,0.9639829961524481
0.9584712830789142,0.9584712830789142
0.9525761942715953,0.9525761942715953
0.9463000876874145,0.9463000876874145
0.9396454736853249,0.9396454736853249
0.9326150140222005,0.9326150140222005
0.9252115207881683,0.9252115207881683
0.9174379552818098,0.9174379552818098
0.9092974268256817,0.9092974268256817
0.9007931915226273,0.9007931915226273
0.8919286509533796,0.8919286509533796
0.8827073508159741,0.8827073508159741
0.8731329795075164,0.8731329795075164
0.8632093666488737,0.8632093666488737
0.8529404815528762,0.8529404815528762
0.8423304316366457,0.8423304316366457
0.8313834607786831,0.8313834607786831
0.8201039476213741,0.8201039476213741
0.8084964038195901,0.8084964038195901
0.7965654722360865,0.7965654722360865
0.7843159250844198,0.7843159250844198
0.7717526620201257,0.7717526620201257
0.7588807081809218,0.7588807081809218
0.74570521217672,0.74570521217672
0.7322314440302514,0.7322314440302514
0.7184647930691263,0.7184647930691263
0.7044107657701761,0.7044107657701761
0.6900749835569364,0.6900749835569364
0.675463180551151,0.675463180551151
0.6605812012792007,0.6605812012792007
0.6454349983343708,0.6454349983343708
0.6300306299958922,0.6300306299958922
0.6143742578057118,0.6143742578057118
0.5984721441039564,0.5984721441039564
0.5823306495240819,0.5823306495240819
0.5659562304487028,0.5659562304487028
0.5493554364271266,0.5493554364271266
0.5325349075556212,0.5325349075556212
0.5155013718214642,0.5155013718214642
0.49826164241183857,0.49826164241183857
0.48082261498864826,0.48082261498864826
0.4631912649303452,0.4631912649303452
0.44537464454187115,0.44537464454187115
0.4273798802338298,0.4273798802338298
0.4092141696720173,0.4092141696720173
0.3908847788984522,0.3908847788984522
0.3723990394250553,0.3723990394250553
0.3537643453011427,0.3537643453011427
0.33498815015590466,0.33498815015590466
0.3160779642170538,0.3160779642170538
0.2970413513068324,0.2970413513068324
0.2778859258165868,0.2778859258165868
0.25861934966111083,0.25861934966111083
0.23924932921398243,0.23924932921398243
0.21978361222511694,0.21978361222511694
0.20022998472177053,0.20022998472177053
0.18059626789423291,0.18059626789423291
0.16089031496745576,0.16089031496745576
0.1411200080598672,0.1411200080598672
0.12129325503062975,0.12129325503062975
0.10141798631660186,0.10141798631660186
0.08150215176026912,0.08150215176026912
0.06155371742991315,0.06155371742991315
0.04158066243329049,0.04158066243329049
0.02159097572609596,0.02159097572609596
0.0015926529164868282,0.0015926529164868282
-0.01840630693305381,-0.01840630693305381
-0.03839790450523538,-0.03839790450523538
-0.058374143427580086,-0.058374143427580086
-0.0783270334708653,-0.0783270334708653
-0.09824859374510868,-0.09824859374510868
-0.11813085589181781,-0.11813085589181781
-0.13796586727122728,-0.13796586727122728
-0.15774569414324865,-0.15774569414324865
-0.17746242484086058,-0.17746242484086058
-0.19710817293466984,-0.19710817293466984
-0.21667508038737962,-0.21667508038737962
-0.236155320696897,-0.236155320696897
-0.2555411020268312,-0.2555411020268312
-0.274824670323124,-0.274824670323124
-0.2939983124155676,-0.2939983124155676
-0.3130543591029702,-0.3130543591029702
-0.3319851882207341,-0.3319851882207341
-0.35078322768961984,-0.35078322768961984
-0.3694409585444771,-0.3694409585444771
-0.3879509179417303,-0.3879509179417303
-0.4063057021444168,-0.4063057021444168
-0.4244979694835826,-0.4244979694835826
-0.44252044329485246,-0.44252044329485246
-0.4603659148289983,-0.4603659148289983
-0.47802724613534286,-0.47802724613534286
-0.4954973729168449,-0.4954973729168449
-0.5127693073557238,-0.5127693073557238
-0.5298361409084934,-0.5298361409084934
-0.5466910470692872,-0.5466910470692872
-0.56332728410037,-0.56332728410037
-0.5797381977287431,-0.5797381977287431
-0.5959172238077642,-0.5959172238077642
-0.6118578909427193,-0.6118578909427193
-0.6275538230792937,-0.6275538230792937
-0.6429987420539088,-0.6429987420539088
-0.6581864701049049,-0.6581864701049049
-0.6731109323435617,-0.6731109323435617
-0.6877661591839738,-0.6877661591839738
-0.7021462887308054,-0.7021462887308054
-0.7162455691239705,-0.7162455691239705
-0.7300583608392995,-0.7300583608392995
-0.7435791389442746,-0.7435791389442746
-0.7568024953079282,-0.7568024953079282
-0.7697231407640244,-0.7697231407640244
-0.7823359072266528,-0.7823359072266528
-0.7946357497573974,-0.7946357497573974
-0.8066177485832405,-0.8066177485832405
-0.8182771110644103,-0.8182771110644103
-0.8296091736113709,-0.8296091736113709
-0.8406094035501945,-0.8406094035501945
-0.8512734009355745,-0.8512734009355745
-0.8615969003107405,-0.8615969003107405
-0.8715757724135882,-0.8715757724135882
-0.8812060258283253,-0.8812060258283253
-0.8904838085819885,-0.8904838085819885
-0.8994054096851777,-0.8994054096851777
-0.9079672606164054,-0.9079672606164054
-0.9161659367494549,-0.9161659367494549
-0.9239981587231879,-0.9239981587231879
-0.9314607937532425,-0.9314607937532425
-0.9385508568851079,-0.9385508568851079
-0.9452655121880633,-0.9452655121880633
-0.9516020738895161,-0.9516020738895161
-0.9575580074492711,-0.9575580074492711
-0.9631309305733167,-0.9631309305733167
-0.9683186141667072,-0.9683186141667072
-0.9731189832251739,-0.9731189832251739
-0.977530117665097,-0.977530117665097
-0.9815502530915156,-0.9815502530915156
-0.9851777815038595,-0.9851777815038595
-0.9884112519391306,-0.9884112519391306
-0.991249371052267,-0.991249371052267
-0.9936910036334645,-0.9936910036334645
-0.9957351730622453,-0.9957351730622453
-0.9973810616980933,-0.9973810616980933
-0.9986280112074989,-0.9986280112074989
-0.999475522827284,-0.999475522827284
-0.9999232575641008,-0.9999232575641008
-0.9999710363300245,-0.9999710363300245
-0.9996188400141854,-0.9996188400141854
-0.9988668094904142,-0.9988668094904142
-0.9977152455608933,-0.9977152455608933
-0.9961646088358407,-0.9961646088358407
-0.9942155195492713,-0.9942155195492713
-0.9918687573109126,-0.9918687573109126
-0.9891252607943698,-0.9891252607943698
-0.9859861273616704,-0.9859861273616704
-0.9824526126243325,-0.9824526126243325
-0.9785261299411385,-0.9785261299411385
-0.9742082498528091,-0.9742082498528091
-0.9695006994538088,-0.9695006994538088
-0.9644053617015305,-0.9644053617015305
-0.9589242746631385,-0.9589242746631385
-0.9530596307003675,-0.9530596307003675
-0.9468137755926089,-0.9468137755926089
-0.9401892075986283,-0.9401892075986283
-0.9331885764572976,-0.9331885764572976
-0.9258146823277321,-0.9258146823277321
-0.918070474669267,-0.918070474669267
-0.9099590510617106,-0.9099590510617106
-0.9014836559663548,-0.9014836559663548
-0.8926476794282346,-0.8926476794282346
-0.8834546557201531,-0.8834546557201531
-0.8739082619290224,-0.8739082619290224
-0.8640123164850744,-0.8640123164850744
-0.8537707776345433,-0.8537707776345433
-0.8431877418564167,-0.8431877418564167
