gazeX,gazeY
266.73917,144.54749
266.76572,144.49435
266.7923,144.30832
266.81888,144.73352
266.8986,144.57407
266.7923,144.49435
267.11118,144.52092
266.84543,144.46776
266.92517,144.57407
266.8986,144.70695
266.84543,144.68036
267.03146,144.52092
266.5797,144.54749
266.76572,144.4412
266.63287,144.57407
266.6063,144.38803
266.84543,144.49435
266.84543,144.49435
267.058,144.68036
266.84543,144.36147
266.7923,144.70695
266.872,144.25516
266.92517,144.54749
266.92517,144.57407
266.5797,144.6538
266.92517,144.68036
266.7923,144.54749
266.95175,144.57407
266.5797,144.46776
266.95175,144.49435
266.81888,144.46776
266.81888,144.4412
266.872,144.60065
266.84543,144.57407
266.5797,144.81325
267.11118,144.41461
266.7923,144.68036
266.92517,144.41461
266.7923,144.7601
266.76572,144.41461
267.058,144.78667
266.9783,144.54749
266.92517,144.73352
267.11118,144.54749
266.7923,144.7601
266.7923,144.6538
266.81888,144.54749
266.7923,144.36147
266.73917,144.38803
266.7923,144.68036
267.03146,144.41461
266.7126,144.54749
266.76572,144.73352
267.00488,144.73352
266.6063,144.70695
266.6063,144.60065
266.73917,144.70695
266.686,144.57407
266.76572,144.62723
266.76572,144.78667
266.73917,145.05243
266.872,145.23845
266.55316,144.89297
266.872,145.1853
266.65942,145.05243
266.52658,145.21187
266.872,145.23845
266.95175,145.31818
266.81888,145.34474
266.872,145.3979
266.8986,145.3979
266.73917,145.34474
266.686,145.7168
266.76572,145.34474
267.03146,145.55736
266.7923,145.50421
266.872,145.84967
266.872,145.61049
266.84543,145.61049
266.92517,145.95598
266.872,145.66365
266.73917,145.76994
266.63287,145.55736
266.81888,145.8231
266.5,145.47762
266.7923,145.61049
266.52658,145.29161
266.128,145.26503
266.15457,145.13214
265.96854,145.23845
265.96854,145.10558
265.67624,144.7601
265.8091,144.78667
265.88882,144.68036
265.78253,144.89297
265.8357,144.49435
266.04825,144.6538
266.26083,144.9727
266.34058,144.8664
266.23428,144.81325
266.3937,145.34474
266.23428,145.02586
266.36713,145.3979
266.2874,145.05243
266.128,145.47762
265.8357,145.53078
265.86224,145.55736
265.72937,145.34474
265.75598,145.10558
265.8357,145.13214
266.04825,144.99927
265.942,144.52092
265.942,144.68036
266.07483,144.57407
265.67624,144.28172
265.942,144.17543
265.942,144.38803
265.9154,144.62723
265.70282,144.70695
265.5434,144.73352
265.46365,144.70695
265.67624,144.6538
265.6231,144.89297
265.5434,144.7601
265.67624,144.78667
265.9154,144.41461
265.59653,144.78667
265.67624,144.36147
265.6231,144.38803
265.78253,144.41461
265.9154,144.52092
265.88882,144.33488
265.8357,144.28172
265.8091,144.22859
265.75598,144.33488
265.64966,144.36147
265.49023,144.57407
265.59653,144.30832
265.5434,144.0957
265.8357,144.4412
265.56995,144.62723
265.5434,144.46776
265.9154,144.49435
265.49023,144.06912
265.64966,144.0957
265.59653,144.28172
265.5434,144.25516
265.67624,144.30832
266.0217,144.14885
265.78253,144.46776
265.67624,144.36147
265.27765,144.28172
265.38394,144.30832
265.72937,144.25516
265.6231,144.22859
265.56995,144.52092
265.67624,144.22859
265.72937,144.22859
265.49023,144.28172
265.8357,143.96283
265.6231,144.04256
266.0217,144.33488
265.59653,144.30832
265.942,144.54749
265.70282,144.28172
265.88882,144.46776
265.75598,144.46776
265.75598,144.22859
265.6231,144.54749
265.75598,144.38803
265.70282,144.28172
265.59653,144.36147
265.78253,144.41461
265.5434,144.36147
265.70282,144.14885
265.49023,144.20201
265.38394,144.12228
265.46365,144.4412
265.46365,144.12228
265.75598,144.25516
265.96854,144.30832
265.49023,143.9894
265.49023,144.04256
265.8091,143.96283
265.64966,144.0957
265.8357,144.25516
265.86224,144.4412
266.314,144.57407
266.2077,145.21187
266.5797,145.26503
267.1909,145.69023
267.64264,145.98254
268.30695,146.54059
268.679,146.88606
269.21045,146.85948
269.71533,146.99236
270.2468,147.49725
271.09717,148.2413
272.00073,148.7462
272.29306,149.3308
272.798,150.42029
272.98404,150.89859
273.1169,151.45662
272.798,151.58948
272.5854,151.64262
272.1602,151.64262
271.84128,151.82864
271.44266,151.37689
270.91116,151.37689
270.61884,150.9783
270.51254,150.55315
270.00766,150.23427
269.60904,150.15456
269.71533,149.83568
269.63562,149.27766
269.50275,149.49023
269.6622,149.01193
269.52933,149.22452
269.58246,149.38394
269.98105,149.43709
269.9545,149.49023
270.1405,149.49023
270.0342,149.49023
269.90134,149.49023
270.19366,149.67625
270.11392,149.59653
270.08737,149.3308
270.22025,149.64967
270.27338,149.54338
270.37967,149.59653
270.19366,149.72939
270.48596,149.46365
270.37967,149.49023
270.2468,149.46365
270.29996,149.64967
270.40625,149.43709
270.7517,149.99512
270.69855,149.78253
270.64542,150.04826
270.80487,149.70282
270.4594,149.91539
270.64542,149.94199
270.69855,149.80911
270.5923,149.94199
270.7783,149.86224
270.5923,149.67625
270.7517,149.49023
270.80487,149.75597
270.61884,149.67625
271.12375,149.54338
271.01746,149.5168
271.09717,149.72939
270.99088,149.75597
270.7783,149.54338
270.9643,149.62311
270.9643,149.59653
270.80487,149.62311
270.83142,149.56996
270.91116,149.83568
270.85803,149.78253
270.83142,149.64967
270.64542,149.70282
270.83142,149.43709
270.93774,149.54338
270.93774,149.72939
270.88458,149.64967
271.01746,149.5168
270.93774,149.56996
270.69855,149.56996
271.23004,149.72939
271.01746,149.70282
271.12375,149.5168
271.01746,149.88882
271.04404,149.88882
270.88458,149.80911
271.04404,149.62311
270.83142,149.78253
271.04404,149.91539
270.80487,149.70282
271.09717,149.78253
270.69855,149.86224
270.91116,149.78253
270.672,150.0217
270.83142,149.99512
270.91116,149.91539
270.5923,149.72939
270.91116,150.18112
270.91116,149.96855
270.7783,149.86224
270.88458,149.80911
270.48596,150.10141
270.85803,149.88882
270.64542,149.94199
270.80487,149.94199
270.5923,150.07484
270.83142,150.04826
270.7517,149.94199
270.69855,149.78253
271.04404,149.75597
270.64542,149.70282
270.672,150.04826
270.40625,149.80911
270.43283,150.15456
270.672,150.07484
270.61884,149.78253
270.4594,149.80911
270.7517,149.83568
270.5923,149.86224
271.01746,149.91539
270.88458,149.91539
270.5923,149.78253
270.672,149.86224
270.7783,149.83568
270.69855,149.67625
270.99088,149.54338
270.7783,149.86224
270.43283,149.62311
270.9643,149.70282
270.7517,149.49023
270.72516,149.88882
270.88458,149.38394
270.4594,149.5168
270.61884,149.3308
270.672,149.19792
270.48596,149.46365
270.83142,149.49023
270.5657,149.35738
270.91116,149.38394
270.5657,149.06506
270.85803,149.46365
270.7517,149.19792
270.72516,149.06506
270.88458,149.30423
270.32654,149.3308
270.88458,149.27766
270.3531,149.30423
270.672,149.27766
270.72516,149.22452
270.9643,149.56996
270.64542,149.17136
270.672,148.90564
270.7517,149.09164
270.7783,149.27766
270.5923,149.25108
270.7517,149.01193
270.3531,149.3308
270.40625,148.7462
270.61884,149.17136
270.5923,149.0385
270.29996,149.06506
270.72516,148.82591
270.61884,148.90564
270.32654,148.7462
270.64542,148.95879
270.3531,148.87907
270.5657,149.01193
270.64542,148.98535
270.51254,148.95879
270.3531,149.01193
270.7783,148.82591
270.48596,148.71962
270.4594,148.90564
270.53912,148.87907
270.3531,148.58676
270.29996,148.56018
270.32654,148.56018
270.51254,148.82591
270.40625,148.87907
270.08737,148.71962
270.27338,148.58676
270.29996,148.95879
270.1405,148.85248
270.37967,148.87907
270.40625,148.85248
270.27338,148.95879
270.19366,148.95879
270.43283,148.87907
270.2468,148.98535
270.37967,148.82591
270.16708,148.71962
270.2468,149.11821
270.32654,148.85248
270.27338,148.85248
270.0342,148.50703
270.16708,148.7462
270.0342,148.79933
270.00766,148.69305
269.90134,148.69305
269.98105,148.98535
269.92792,148.95879
269.92792,148.79933
269.9545,148.40074
269.60904,148.58676
269.82162,148.66647
270.0608,148.58676
269.7419,148.58676
269.7419,148.79933
269.98105,148.58676
269.82162,148.77277
269.68875,148.2413
269.71533,148.61334
269.7419,148.40074
269.4496,148.40074
269.60904,148.2413
269.60904,148.79933
269.60904,148.79933
269.50275,148.90564
269.76846,148.85248
269.63562,148.50703
269.71533,148.29446
269.55588,148.42732
269.58246,148.34761
269.60904,148.26787
269.60904,148.18816
269.55588,148.45389
269.60904,148.26787
269.60904,148.2413
269.42303,148.16159
269.50275,148.13501
269.90134,148.13501
269.63562,148.37418
269.63562,148.37418
269.60904,148.37418
269.6622,148.48047
269.68875,148.7462
270.00766,148.87907
269.71533,148.82591
270.1405,148.90564
269.76846,149.22452
270.0608,148.82591
270.08737,149.3308
269.92792,148.95879
269.90134,148.85248
269.8748,149.06506
269.90134,149.17136
270.11392,148.87907
270.2468,149.14479
270.64542,148.9322
270.16708,149.11821
270.27338,149.35738
270.27338,149.11821
270.32654,148.98535
270.43283,149.09164
270.2468,149.30423
270.0342,149.38394
270.0608,148.82591
269.98105,149.17136
270.32654,149.06506
270.29996,148.9322
270.40625,149.01193
270.19366,149.11821
270.16708,149.06506
270.37967,149.17136
270.2468,149.25108
270.53912,149.09164
270.11392,149.19792
270.37967,149.19792
270.3531,149.30423
270.29996,149.11821
270.4594,149.38394
270.2468,149.11821
270.3531,149.14479
270.22025,149.27766
270.27338,149.09164
270.2468,149.14479
270.19366,149.19792
270.7517,149.14479
270.1405,149.14479
270.43283,149.19792
270.29996,149.27766
270.2468,149.19792
270.4594,149.3308
270.53912,149.56996
270.5923,149.35738
270.27338,149.46365
270.64542,149.49023
270.69855,149.56996
270.43283,149.64967
270.80487,149.54338
270.53912,149.59653
270.37967,149.22452
270.72516,149.49023
270.51254,149.70282
270.53912,149.22452
270.53912,149.3308
270.69855,149.25108
270.3531,149.0385
270.40625,149.35738
270.3531,149.11821
270.61884,149.3308
270.37967,149.22452
270.4594,149.35738
270.43283,149.25108
270.3531,149.5168
270.5657,149.19792
270.40625,149.17136
270.29996,149.01193
270.48596,149.41052
270.43283,149.17136
270.5657,149.09164
270.19366,149.01193
270.40625,149.19792
270.29996,149.38394
270.43283,149.38394
270.51254,149.30423
270.5657,149.38394
270.27338,149.14479
270.5657,149.35738
270.53912,149.22452
270.29996,149.30423
270.53912,149.27766
270.672,149.64967
270.51254,149.43709
270.53912,149.30423
270.48596,149.19792
270.5657,149.41052
270.48596,149.38394
270.72516,149.49023
270.5923,149.72939
270.64542,149.59653
270.64542,149.43709
270.43283,149.49023
270.69855,149.49023
270.672,149.67625
270.43283,149.54338
270.53912,149.70282
270.672,149.64967
270.5923,149.88882
270.48596,149.49023
270.80487,149.64967
270.5923,149.72939
270.64542,149.49023
270.7783,149.59653
271.01746,149.62311
270.80487,149.62311
270.7783,149.70282
270.80487,149.54338
270.5657,149.78253
270.672,149.70282
271.12375,149.78253
270.85803,149.78253
270.72516,149.94199
270.672,149.64967
270.43283,149.91539
269.68875,149.67625
269.36987,149.41052
268.8384,149.22452
268.70554,148.82591
268.20065,148.34761
268.0678,147.949
267.77548,147.7364
267.8552,147.60355
268.0678,147.3644
268.49295,147.09865
268.7587,147.31123
269.10413,147.12523
269.71533,147.09865
269.8748,147.63013
270.43283,147.07207
270.7783,147.28467
271.09717,147.49725
271.62866,147.6567
271.78812,147.60355
271.8147,147.763
271.92102,147.86928
271.46924,147.6567
271.4958,147.68327
271.1769,147.81615
271.15033,147.57698
270.72516,147.39096
270.51254,147.78957
270.37967,147.92242
270.61884,147.70984
270.53912,147.81615
270.61884,147.86928
270.7517,148.21474
270.83142,148.21474
270.7517,148.37418
270.64542,148.56018
270.91116,148.26787
270.91116,147.92242
270.7783,148.18816
270.53912,148.18816
270.7783,147.89586
270.80487,148.18816
270.64542,148.26787
270.7517,148.16159
270.88458,148.40074
270.7517,148.50703
270.7783,148.32103
270.5923,148.10844
270.93774,148.26787
270.61884,148.34761
270.64542,148.13501
270.7783,148.0553
270.69855,148.08188
270.99088,148.18816
270.7783,147.89586
270.7783,148.0553
270.7783,147.63013
270.80487,147.763
270.83142,147.63013
270.80487,147.55042
271.07062,147.84271
270.93774,147.70984
270.7517,147.4441
270.672,147.28467
270.83142,147.31123
270.48596,147.15181
270.69855,147.28467
270.5923,147.15181
270.5657,147.17838
270.64542,146.7532
270.32654,147.07207
270.3531,147.20494
270.5657,146.99236
270.5923,147.15181
270.69855,147.23152
270.93774,146.91264
270.88458,146.85948
270.72516,146.96579
270.72516,146.80634
270.83142,147.15181
270.80487,146.88606
270.72516,146.91264
270.69855,146.96579
271.04404,146.96579
271.04404,146.80634
270.93774,146.77977
271.01746,146.99236
270.99088,147.09865
270.83142,146.96579
271.15033,146.88606
270.99088,146.7532
270.80487,147.12523
271.04404,146.80634
271.2832,147.17838
271.07062,147.0455
271.33636,147.0455
271.3895,146.88606
271.57553,147.17838
271.4958,147.0455
271.41608,147.0455
271.41608,146.99236
271.3629,147.17838
271.3629,147.25809
271.46924,146.83292
271.33636,146.85948
271.3895,147.12523
271.46924,147.12523
271.1769,147.23152
271.3895,146.99236
271.30978,147.12523
271.68182,147.01894
271.3629,147.41754
271.44266,147.0455
271.65524,147.23152
271.54895,147.52382
271.30978,147.4441
271.735,147.57698
271.735,147.07207
271.54895,147.47067
271.3895,147.12523
271.65524,147.17838
271.25662,147.4441
271.54895,147.4441
271.46924,147.28467
271.84128,147.33781
271.65524,147.47067
271.68182,147.33781
271.7084,147.60355
271.84128,147.3644
271.4958,147.47067
271.7084,147.6567
271.52237,147.52382
271.76154,147.7364
271.78812,147.86928
271.735,147.81615
271.84128,147.97557
271.6021,148.00214
272.1336,147.84271
272.0539,148.0553
271.86786,147.89586
272.1336,147.78957
271.78812,147.7364
272.00073,147.68327
272.1336,148.2413
271.94757,147.86928
272.10703,147.84271
272.1336,148.13501
271.94757,148.08188
271.94757,147.78957
272.10703,147.97557
272.1602,148.10844
271.97415,147.81615
271.8944,147.97557
272.53223,147.6567
271.8944,147.86928
272.1336,147.84271
272.26648,148.10844
271.76154,147.84271
272.1602,148.2413
272.29306,147.84271
272.1602,148.08188
272.0539,148.10844
272.42593,148.0553
272.08044,148.00214
271.92102,147.97557
272.0539,147.81615
272.1336,147.84271
272.10703,147.84271
272.1336,147.949
272.63852,147.84271
272.37277,148.16159
272.2399,147.89586
272.26648,147.949
272.10703,147.97557
272.39935,148.0553
272.1336,147.97557
272.31964,148.08188
272.1336,147.97557
272.37277,147.92242
272.3462,148.08188
272.1602,147.949
272.21332,148.13501
272.1602,147.949
272.4525,147.949
272.29306,147.7364
272.50565,147.81615
272.5854,148.00214
272.3462,148.08188
272.69168,147.949
272.61197,147.78957
272.4525,147.84271
272.50565,148.08188
272.50565,148.00214
272.4791,148.18816
272.37277,147.97557
272.5588,148.40074
272.39935,148.02873
272.53223,147.78957
272.5854,148.08188
272.4525,148.0553
272.1602,148.10844
272.71826,148.0553
272.50565,148.34761
272.5854,148.02873
272.50565,147.92242
272.31964,148.34761
272.10703,148.10844
272.61197,148.0553
272.5588,148.02873
272.5588,148.08188
272.61197,148.26787
272.71826,147.92242
272.53223,148.00214
272.5854,148.08188
272.4791,147.86928
272.5588,147.86928
272.4791,148.21474
272.5588,148.21474
272.5854,148.29446
272.63852,148.29446
272.4525,147.84271
272.37277,148.00214
272.63852,148.18816
272.69168,148.08188
272.74484,148.21474
272.50565,148.0553
272.87772,148.16159
272.69168,147.89586
272.5588,148.10844
272.4525,148.45389
272.53223,148.34761
272.4791,147.97557
272.69168,148.0553
272.798,148.21474
272.798,148.21474
272.82455,148.2413
272.4791,148.08188
272.61197,148.16159
272.69168,148.32103
272.5854,148.21474
272.5854,148.37418
272.5588,148.50703
272.82455,148.42732
272.66513,148.26787
272.77142,147.97557
272.50565,148.21474
272.50565,147.97557
272.53223,148.29446
272.5854,148.26787
272.66513,148.21474
272.71826,147.81615
272.95746,147.92242
273.27637,148.29446
273.99396,147.763
274.68497,147.09865
275.61523,146.43431
276.3329,144.9727
277.7949,143.35155
278.35315,142.74028
279.6027,141.624
280.34714,141.03923
280.66623,139.55067
281.46393,138.99243
281.33096,138.38098
281.67667,138.14172
281.67667,138.1683
282.02237,138.62024
282.44785,138.48732
282.95316,138.85951
283.3255,138.91267
283.85745,138.85951
284.4692,139.17851
284.78842,139.0456
285.45346,139.0456
285.98553,138.51392
286.03873,138.7
285.61307,138.67342
285.53323,138.38098
285.32043,138.24806
284.682,138.43416
284.4426,138.22147
284.41602,138.64684
284.3096,138.46074
284.25644,138.96585
284.20322,139.0456
283.85745,139.23167
283.93723,139.60384
284.07022,139.60384
284.07022,139.78992
283.77765,139.92284
283.85745,139.89624
283.64465,139.78992
283.51166,140.2418
283.9638,139.92284
283.64465,139.55067
283.40527,139.44434
283.77765,139.71017
283.56485,139.39117
283.3787,139.41776
283.2457,139.55067
283.64465,139.33801
283.69785,139.49751
283.51166,139.44434
283.8308,139.41776
283.48508,139.39117
283.69785,139.49751
283.9638,139.3646
284.38943,139.25827
284.2298,139.3646
284.15002,139.28484
284.1766,139.01901
284.3096,139.23167
283.80423,139.15192
284.3096,139.12535
283.67123,139.33801
284.0436,139.28484
284.38943,139.01901
284.15002,138.91267
284.0436,139.15192
284.38943,139.28484
284.25644,139.41776
284.4426,139.07217
284.28302,138.99243
284.4958,139.3646
284.25644,139.31143
284.20322,139.39117
284.28302,139.2051
283.85745,139.25827
284.5756,139.28484
284.20322,139.0456
284.15002,139.09877
284.1766,139.15192
284.3096,139.12535
283.93723,139.07217
284.28302,138.99243
284.07022,139.33801
284.1766,139.01901
283.93723,138.7
284.3362,139.23167
284.15002,139.47092
284.20322,139.49751
284.01703,139.23167
283.91064,139.3646
284.38943,139.63042
284.07022,139.71017
284.07022,139.60384
284.1766,139.63042
283.99045,139.60384
284.25644,139.57726
284.20322,139.12535
284.15002,139.44434
284.12344,139.57726
284.1766,138.91267
284.1766,139.39117
283.75104,139.33801
284.12344,139.07217
283.9638,139.49751
283.88403,139.0456
283.85745,139.39117
284.07022,139.44434
283.8308,139.57726
284.0968,139.49751
283.9638,139.68358
284.4692,139.68358
284.0968,139.5241
283.9638,139.73676
284.0436,139.57726
284.12344,139.89624
284.0436,139.76334
283.88403,139.84308
283.9638,139.71017
284.0968,139.92284
283.93723,139.44434
284.20322,139.60384
284.3096,139.76334
284.0968,139.76334
284.07022,139.63042
284.28302,140.02916
284.15002,139.9494
