gazeX,gazeY
281.8894,146.00911
281.96918,145.98254
282.10214,145.63708
282.10214,146.16856
282.04895,146.22173
281.67667,146.27486
281.99576,146.22173
282.52765,146.38116
282.02237,146.11542
282.3415,146.40773
282.39465,145.74336
281.6501,145.50421
281.99576,145.9294
281.99576,145.58392
281.96918,146.08885
281.8894,145.42448
281.5969,145.69023
281.19803,145.37132
281.33096,144.8664
281.38416,145.53078
280.90552,145.31818
282.02237,145.3979
281.2778,145.58392
281.70325,145.58392
281.6501,145.34474
281.2512,145.66365
281.94257,145.63708
281.2778,145.15874
281.8894,145.26503
281.33096,145.42448
281.70325,144.9727
281.46393,145.45105
281.51712,145.13214
281.5437,145.10558
281.75644,145.50421
281.75644,145.42448
281.916,145.45105
281.8894,145.45105
282.42126,145.26503
282.2351,145.34474
282.2617,145.10558
281.80963,144.81325
282.36807,145.53078
281.96918,144.70695
281.916,145.079
282.2883,145.3979
282.02237,145.1853
282.89996,145.50421
282.52765,145.58392
282.7138,145.87624
282.3415,145.8231
282.7138,145.98254
282.2085,146.14198
282.04895,145.61049
282.15533,145.98254
281.99576,145.87624
282.18192,145.7168
282.2617,146.08885
282.18192,146.00911
282.15533,145.63708
282.10214,145.69023
281.96918,145.98254
282.2085,145.66365
282.12872,145.76994
281.96918,145.66365
282.10214,145.8231
282.12872,145.69023
282.07553,146.14198
281.62347,145.61049
281.916,145.76994
282.18192,146.03569
281.80963,145.8231
281.6501,146.03569
282.07553,145.63708
281.8628,145.69023
281.5969,145.79652
281.96918,145.50421
282.10214,145.55736
281.8628,145.47762
281.70325,146.06226
281.80963,145.13214
281.62347,145.29161
281.80963,144.94612
281.38416,145.42448
281.94257,145.02586
281.51712,145.1853
282.42126,145.34474
282.10214,145.63708
281.70325,144.83983
282.2351,145.37132
282.36807,145.69023
281.8362,145.29161
281.96918,145.34474
282.04895,144.8664
281.75644,144.6538
281.8894,145.21187
282.07553,144.9727
282.12872,144.83983
281.8628,144.89297
282.04895,145.58392
282.39465,145.29161
282.3415,145.3979
281.8628,144.99927
282.02237,144.99927
281.8362,145.23845
282.18192,145.1853
282.15533,145.079
282.18192,144.7601
282.3415,145.15874
282.97974,145.31818
282.767,145.76994
282.44785,144.89297
282.36807,145.61049
282.42126,145.26503
282.3415,145.13214
282.39465,145.37132
282.50104,145.47762
282.2351,144.60065
282.36807,145.55736
282.63403,145.45105
282.31488,145.47762
282.87335,145.45105
282.7138,145.69023
282.767,145.66365
282.63403,145.079
282.2617,145.37132
282.55423,145.21187
282.50104,145.53078
282.2085,145.37132
282.15533,145.9294
282.04895,145.8231
282.60742,145.45105
282.02237,145.13214
282.2883,145.45105
281.96918,145.42448
282.18192,145.47762
282.2085,145.15874
282.3415,145.31818
281.96918,144.81325
282.2351,145.05243
282.07553,145.53078
282.12872,146.19513
282.42126,145.45105
282.15533,145.50421
281.72986,145.74336
282.39465,145.42448
282.10214,145.23845
281.72986,145.13214
281.96918,145.05243
282.2085,144.9727
281.6501,145.47762
282.36807,145.61049
281.67667,144.9727
281.8628,144.81325
281.94257,144.89297
281.75644,145.31818
281.8362,145.13214
281.70325,145.31818
281.6501,145.3979
281.35757,145.42448
281.75644,144.99927
281.41074,145.15874
281.8628,145.47762
281.78302,145.45105
281.33096,145.42448
281.75644,145.42448
281.80963,145.74336
281.51712,144.94612
281.75644,144.7601
281.09167,145.29161
281.38416,144.6538
281.2512,144.89297
280.58646,145.47762
279.84198,146.11542
278.69876,146.46088
277.21008,147.25809
276.01392,147.3644
275.29626,147.57698
273.27637,148.18816
272.4791,148.95879
270.69855,148.77277
268.679,149.49023
268.01465,149.94199
267.74893,150.10141
267.058,150.04826
266.36713,149.91539
266.6063,149.72939
266.84543,150.34058
267.21747,150.10141
