@RELATION gaze_labels

%@METADATA width_px 656
%@METADATA height_px 288
%@METADATA width_mm 475.00
%@METADATA height_mm 208.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1589,335.06,146.81,1.00,FIX,FIX
3580,335.34,147.29,1.00,FIX,FIX
5582,335.50,147.12,1.00,FIX,FIX
7579,335.81,147.05,1.00,FIX,FIX
9582,335.65,147.29,1.00,FIX,FIX
11580,335.57,147.47,1.00,FIX,FIX
13578,334.90,148.31,1.00,FIX,FIX
15580,335.20,148.39,1.00,FIX,FIX
17588,335.45,148.95,1.00,FIX,FIX
19593,335.24,148.05,1.00,FIX,FIX
21589,334.90,148.14,1.00,FIX,FIX
23592,334.82,147.23,1.00,FIX,FIX
25589,335.66,147.57,1.00,FIX,FIX
27589,335.17,147.80,1.00,FIX,FIX
29590,335.65,146.94,1.00,FIX,FIX
31596,335.25,147.73,1.00,FIX,FIX
33605,334.95,147.87,1.00,FIX,FIX
35591,335.15,147.59,1.00,FIX,FIX
37589,334.90,148.08,1.00,FIX,FIX
39594,334.95,146.59,1.00,FIX,FIX
41595,334.82,146.34,1.00,FIX,FIX
43598,334.51,147.32,1.00,FIX,FIX
45598,335.09,147.56,1.00,FIX,FIX
47597,335.15,148.68,1.00,FIX,FIX
49598,335.11,146.99,1.00,FIX,FIX
51610,335.05,147.51,1.00,FIX,FIX
53601,335.06,147.24,1.00,FIX,FIX
55599,335.01,147.53,1.00,FIX,FIX
57598,335.38,147.38,1.00,FIX,FIX
59602,335.50,147.11,1.00,FIX,FIX
61603,335.15,146.42,1.00,FIX,FIX
63602,335.35,147.35,1.00,FIX,FIX
65604,334.49,147.85,1.00,FIX,FIX
67605,334.67,148.31,1.00,FIX,FIX
69610,334.72,148.81,1.00,FIX,FIX
71611,334.56,148.92,1.00,FIX,FIX
73625,334.81,149.13,1.00,FIX,FIX
75608,335.67,147.19,1.00,FIX,FIX
77608,334.98,146.01,1.00,FIX,FIX
79612,334.95,146.66,1.00,FIX,FIX
81614,335.30,146.98,1.00,FIX,FIX
83614,335.23,146.77,1.00,FIX,FIX
85618,335.38,146.28,1.00,FIX,FIX
87614,335.70,146.95,1.00,FIX,FIX
89617,335.65,146.47,1.00,FIX,FIX
91614,335.03,146.78,1.00,FIX,FIX
93614,334.12,146.31,1.00,SACCADE,FIX
95614,334.87,147.17,1.00,SACCADE,FIX
97616,335.19,148.28,1.00,SACCADE,FIX
99617,335.47,149.12,1.00,SACCADE,FIX
101620,335.74,149.27,1.00,SACCADE,FIX
103617,335.70,148.50,1.00,SACCADE,FIX
105618,335.60,147.29,1.00,SACCADE,FIX
107620,335.68,147.15,1.00,SACCADE,FIX
109624,335.52,147.57,1.00,SACCADE,FIX
111622,335.02,147.57,1.00,SACCADE,FIX
113620,334.71,147.56,1.00,SACCADE,FIX
115621,334.39,148.25,1.00,SACCADE,FIX
117622,334.96,147.29,1.00,SACCADE,FIX
119625,335.00,146.55,1.00,FIX,FIX
121623,335.46,148.18,1.00,FIX,FIX
123624,335.14,149.42,1.00,FIX,FIX
125624,334.90,148.28,1.00,FIX,FIX
127627,334.80,148.56,1.00,FIX,FIX
129634,334.50,148.26,1.00,FIX,FIX
131629,334.51,148.55,1.00,FIX,FIX
133641,334.67,149.07,1.00,FIX,FIX
135631,335.42,149.37,1.00,FIX,FIX
137630,335.29,149.93,1.00,FIX,FIX
139634,335.04,150.31,1.00,FIX,FIX
141634,334.80,150.56,1.00,FIX,FIX
143634,334.55,150.32,1.00,FIX,FIX
145633,334.96,149.51,1.00,FIX,FIX
147633,335.22,149.97,1.00,FIX,FIX
149638,335.61,150.22,1.00,FIX,FIX
151633,335.00,150.03,1.00,FIX,FIX
153634,334.96,150.37,1.00,FIX,FIX
155634,335.32,150.66,1.00,FIX,FIX
157637,335.33,151.57,1.00,FIX,FIX
159639,335.15,152.06,1.00,FIX,FIX
161641,335.14,152.24,1.00,FIX,FIX
163640,334.75,151.89,1.00,FIX,FIX
165641,335.13,150.66,1.00,FIX,FIX
167644,335.24,150.27,1.00,FIX,FIX
169645,335.97,150.77,1.00,FIX,FIX
171643,335.71,150.96,1.00,FIX,FIX
173643,335.13,150.97,1.00,FIX,FIX
175641,334.36,150.75,1.00,FIX,FIX
177643,334.01,150.84,1.00,FIX,FIX
179646,334.12,150.39,1.00,FIX,FIX
181646,334.46,150.84,1.00,FIX,FIX
183647,334.71,150.62,1.00,FIX,FIX
185645,334.50,150.76,1.00,FIX,FIX
187650,334.19,151.44,1.00,FIX,FIX
189653,334.28,149.61,1.00,FIX,FIX
191652,334.47,148.95,1.00,FIX,FIX
193651,334.72,149.08,1.00,FIX,FIX
195658,334.48,149.34,1.00,FIX,FIX
197659,334.56,149.64,1.00,FIX,FIX
199659,334.95,150.32,1.00,FIX,FIX
201659,335.27,150.95,1.00,FIX,FIX
203659,334.92,151.54,1.00,FIX,FIX
205656,333.55,151.15,1.00,SACCADE,SACCADE
207656,330.81,147.85,1.00,SACCADE,SACCADE
209662,323.02,145.99,1.00,SACCADE,SACCADE
211657,320.55,143.95,1.00,SACCADE,SACCADE
213663,310.30,138.33,1.00,SACCADE,SACCADE
215678,303.56,133.28,1.00,SACCADE,SACCADE
217656,298.74,127.02,1.00,SACCADE,SACCADE
219662,291.15,117.36,1.00,SACCADE,SACCADE
221664,289.98,113.67,1.00,SACCADE,SACCADE
223662,286.50,109.94,1.00,SACCADE,SACCADE
225660,284.28,104.58,1.00,SACCADE,SACCADE
227664,282.38,101.72,1.00,SACCADE,SACCADE
229665,281.10,99.90,1.00,SACCADE,SACCADE
231666,272.28,99.40,1.00,SACCADE,SACCADE
233667,269.41,97.55,1.00,SACCADE,SACCADE
235666,268.02,96.04,1.00,SACCADE,SACCADE
237668,265.57,94.41,1.00,SACCADE,SACCADE
239669,263.45,94.13,1.00,SACCADE,SACCADE
241668,263.32,93.00,1.00,SACCADE,SACCADE
243671,264.42,93.53,1.00,SACCADE,SACCADE
245669,265.59,93.68,1.00,FIX,FIX
247668,266.66,93.74,1.00,FIX,FIX
249672,267.52,94.00,1.00,FIX,FIX
251676,267.57,94.05,1.00,FIX,FIX
253676,266.75,93.91,1.00,FIX,FIX
255675,266.79,94.47,1.00,FIX,FIX
257675,267.12,94.00,1.00,FIX,FIX
259679,267.69,93.49,1.00,FIX,FIX
261680,267.58,93.76,1.00,FIX,FIX
263679,267.44,93.50,1.00,FIX,FIX
265679,267.77,93.38,1.00,FIX,FIX
267675,268.08,93.34,1.00,FIX,FIX
269683,268.50,94.56,1.00,FIX,FIX
271677,268.07,94.61,1.00,FIX,FIX
273678,268.38,95.76,1.00,FIX,FIX
275678,268.68,95.92,1.00,FIX,FIX
277686,268.89,95.65,1.00,FIX,FIX
279687,269.33,95.72,1.00,FIX,FIX
281689,269.46,95.73,1.00,FIX,FIX
283688,269.38,96.04,1.00,FIX,FIX
285688,269.11,95.95,1.00,FIX,FIX
287686,268.83,94.77,1.00,FIX,FIX
289689,269.05,94.30,1.00,FIX,FIX
291690,269.86,94.78,1.00,FIX,FIX
293689,269.62,95.15,1.00,FIX,FIX
295690,269.47,95.84,1.00,FIX,FIX
297702,269.12,95.16,1.00,FIX,FIX
299693,269.46,95.50,1.00,FIX,FIX
301694,269.54,95.94,1.00,FIX,FIX
303696,269.23,96.00,1.00,FIX,FIX
305694,268.93,95.86,1.00,FIX,FIX
307695,269.40,95.13,1.00,FIX,FIX
309698,270.23,94.96,1.00,FIX,FIX
311699,270.13,94.78,1.00,FIX,FIX
313701,270.64,95.71,1.00,FIX,FIX
315702,271.10,95.83,1.00,FIX,FIX
317695,271.07,94.73,1.00,FIX,FIX
319698,271.54,95.40,1.00,FIX,FIX
321699,271.84,96.68,1.00,FIX,FIX
323696,272.11,96.09,1.00,FIX,FIX
325699,271.91,95.90,1.00,FIX,FIX
327702,272.21,96.40,1.00,FIX,FIX
329705,271.82,96.41,1.00,FIX,FIX
331709,272.09,96.10,1.00,FIX,FIX
333705,272.03,94.55,1.00,FIX,FIX
335705,272.55,95.58,1.00,FIX,FIX
337702,271.89,95.44,1.00,FIX,FIX
339711,271.92,95.19,1.00,FIX,FIX
341711,271.81,95.73,1.00,FIX,FIX
343710,272.16,95.37,1.00,FIX,FIX
345708,272.64,95.50,1.00,FIX,FIX
347710,273.29,95.91,1.00,FIX,FIX
349715,273.04,94.59,1.00,FIX,FIX
351713,273.33,95.09,1.00,FIX,FIX
353716,273.37,94.88,1.00,FIX,FIX
355714,273.26,94.97,1.00,FIX,FIX
357715,273.40,95.35,1.00,FIX,FIX
359718,273.85,95.72,1.00,FIX,FIX
361717,273.62,95.99,1.00,FIX,FIX
363718,273.40,96.06,1.00,FIX,FIX
365716,273.75,96.18,1.00,FIX,FIX
367713,273.73,95.75,1.00,FIX,FIX
369718,273.81,95.14,1.00,FIX,FIX
371720,273.99,94.53,1.00,FIX,FIX
373719,274.19,94.70,1.00,FIX,FIX
375719,274.04,94.88,1.00,FIX,FIX
377714,273.80,94.80,1.00,FIX,FIX
379728,273.77,94.27,1.00,FIX,FIX
381722,273.28,93.92,1.00,FIX,FIX
383722,273.43,93.36,1.00,FIX,FIX
385721,273.38,93.13,1.00,FIX,FIX
387719,273.41,93.50,1.00,FIX,FIX
389727,273.50,93.49,1.00,FIX,FIX
391732,273.45,93.77,1.00,FIX,FIX
393730,273.46,93.49,1.00,FIX,FIX
395724,274.34,93.45,1.00,FIX,FIX
397726,274.16,92.79,1.00,FIX,FIX
399731,274.58,92.77,1.00,FIX,FIX
401728,272.04,91.81,1.00,FIX,FIX
403726,272.87,91.33,1.00,FIX,FIX
405730,273.39,92.07,1.00,FIX,FIX
407729,274.25,92.67,1.00,FIX,FIX
409733,274.02,92.98,1.00,FIX,FIX
411733,274.32,93.47,1.00,FIX,FIX
413738,274.40,92.41,1.00,FIX,FIX
415734,275.16,91.96,1.00,FIX,FIX
417732,274.81,91.14,1.00,FIX,FIX
419738,274.76,91.54,1.00,FIX,FIX
421735,274.57,91.14,1.00,FIX,FIX
423738,274.27,90.65,1.00,FIX,FIX
425736,274.99,91.33,1.00,FIX,FIX
427738,275.24,91.82,1.00,FIX,FIX
429741,276.07,91.87,1.00,FIX,FIX
431743,275.56,92.58,1.00,FIX,FIX
433741,275.79,93.13,1.00,FIX,FIX
435739,275.21,93.22,1.00,FIX,FIX
437741,275.73,92.66,1.00,FIX,FIX
439746,275.51,92.01,1.00,FIX,FIX
441745,275.31,92.11,1.00,FIX,FIX
443743,275.03,92.12,1.00,FIX,FIX
445742,274.87,92.15,1.00,FIX,FIX
447746,275.35,91.48,1.00,FIX,FIX
449751,275.60,90.82,1.00,FIX,FIX
451747,276.10,90.62,1.00,FIX,FIX
453750,276.56,91.30,1.00,FIX,FIX
455750,276.45,91.09,1.00,FIX,FIX
457752,276.55,91.94,1.00,FIX,FIX
459751,276.03,91.12,1.00,FIX,FIX
461759,275.59,89.91,1.00,FIX,FIX
463748,276.29,90.93,1.00,FIX,FIX
465750,276.00,90.38,1.00,FIX,FIX
467753,275.93,90.86,1.00,FIX,FIX
469758,276.39,91.06,1.00,FIX,FIX
471757,275.88,91.25,1.00,FIX,FIX
473759,275.87,88.55,1.00,FIX,FIX
475758,275.75,89.15,1.00,FIX,FIX
477755,275.29,89.79,1.00,FIX,FIX
479757,275.71,90.55,1.00,FIX,FIX
481760,276.50,91.64,1.00,FIX,FIX
483761,276.18,92.18,1.00,FIX,FIX
485761,275.90,91.98,1.00,FIX,FIX
487759,276.10,91.01,1.00,FIX,FIX
489762,276.07,90.30,1.00,FIX,FIX
491762,276.02,90.18,1.00,FIX,FIX
