@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 280.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1719,312.30,192.69,1.00,FIX,FIX
3724,312.43,192.50,1.00,FIX,FIX
5721,312.17,192.56,1.00,FIX,FIX
7724,311.97,192.32,1.00,FIX,FIX
9726,312.00,192.63,1.00,FIX,FIX
11723,312.34,192.71,1.00,FIX,FIX
13725,312.57,192.45,1.00,FIX,FIX
15724,312.31,192.30,1.00,FIX,FIX
17724,312.25,191.90,1.00,FIX,FIX
19730,311.87,191.80,1.00,FIX,FIX
21728,311.83,191.90,1.00,FIX,FIX
23726,311.93,192.68,1.00,FIX,FIX
25731,312.12,192.59,1.00,FIX,FIX
27988,312.28,191.96,1.00,FIX,FIX
29734,312.04,192.69,1.00,FIX,FIX
31736,312.10,192.43,1.00,FIX,FIX
33736,311.81,192.80,1.00,FIX,FIX
35732,311.87,192.68,1.00,FIX,FIX
37731,312.22,192.49,1.00,FIX,FIX
39734,312.32,191.95,1.00,FIX,FIX
41737,312.57,192.13,1.00,FIX,FIX
43736,312.65,191.99,1.00,FIX,FIX
45735,312.55,192.07,1.00,FIX,FIX
47737,312.47,191.96,1.00,FIX,FIX
49739,312.24,191.56,1.00,FIX,FIX
51739,312.15,192.22,1.00,FIX,FIX
53739,312.10,191.88,1.00,FIX,FIX
55742,312.18,192.10,1.00,FIX,FIX
57737,312.15,191.71,1.00,FIX,FIX
59744,312.14,192.29,1.00,FIX,FIX
61740,312.28,192.40,1.00,FIX,FIX
63746,312.45,192.68,1.00,FIX,FIX
65750,312.22,192.93,1.00,FIX,FIX
68052,312.29,192.53,1.00,FIX,FIX
69746,312.16,192.14,1.00,FIX,FIX
71745,312.30,192.00,1.00,FIX,FIX
73747,312.58,191.83,1.00,FIX,FIX
75749,312.55,192.10,1.00,FIX,FIX
77750,312.48,192.25,1.00,FIX,FIX
79754,312.35,192.41,1.00,FIX,FIX
81751,312.16,192.01,1.00,FIX,FIX
83753,312.33,192.02,1.00,FIX,FIX
85751,312.24,192.07,1.00,FIX,FIX
87754,312.15,192.29,1.00,FIX,FIX
89758,312.11,192.29,1.00,FIX,FIX
91755,312.19,192.01,1.00,FIX,FIX
93755,312.11,191.85,1.00,FIX,FIX
95756,311.92,191.53,1.00,FIX,FIX
97755,311.91,191.53,1.00,FIX,FIX
99762,311.78,191.84,1.00,FIX,FIX
101759,311.74,191.54,1.00,FIX,FIX
103759,312.00,191.56,1.00,FIX,FIX
105756,312.02,191.89,1.00,FIX,FIX
107760,311.70,192.20,1.00,FIX,FIX
109762,311.83,192.53,1.00,FIX,FIX
111763,311.85,192.30,1.00,FIX,FIX
113765,312.14,192.15,1.00,FIX,FIX
115765,312.39,191.84,1.00,FIX,FIX
117768,311.99,192.19,1.00,FIX,FIX
119767,311.90,192.34,1.00,FIX,FIX
121763,311.77,191.92,1.00,FIX,FIX
123763,311.75,191.80,1.00,FIX,FIX
125765,311.79,191.73,1.00,FIX,FIX
127766,311.84,191.73,1.00,FIX,FIX
129773,311.77,191.84,1.00,FIX,FIX
131770,311.50,191.61,1.00,FIX,FIX
133770,311.45,191.75,1.00,FIX,FIX
135770,311.75,191.98,1.00,FIX,FIX
137771,311.91,192.01,1.00,FIX,FIX
139774,311.97,192.14,1.00,FIX,FIX
141775,311.61,191.98,1.00,FIX,FIX
143773,311.38,192.42,1.00,FIX,FIX
145773,311.23,191.96,1.00,FIX,FIX
147776,311.33,192.29,1.00,FIX,FIX
149782,311.23,192.63,1.00,FIX,FIX
151781,311.40,191.92,1.00,FIX,FIX
153777,311.59,191.89,1.00,FIX,FIX
155789,311.31,191.89,1.00,FIX,FIX
157776,311.36,191.89,1.00,FIX,FIX
159780,311.59,192.02,1.00,FIX,FIX
161778,311.54,192.07,1.00,FIX,FIX
163781,311.52,192.01,1.00,FIX,FIX
165781,311.21,192.33,1.00,FIX,FIX
167780,310.99,191.87,1.00,FIX,FIX
169780,311.15,191.84,1.00,FIX,FIX
171785,311.18,191.92,1.00,FIX,FIX
173785,311.31,191.64,1.00,FIX,FIX
175785,311.18,191.64,1.00,FIX,FIX
177785,311.11,191.90,1.00,FIX,FIX
179787,310.73,191.91,1.00,FIX,FIX
181791,310.76,192.07,1.00,FIX,FIX
183790,311.05,192.10,1.00,FIX,FIX
185786,310.98,192.29,1.00,FIX,FIX
187789,311.13,192.48,1.00,FIX,FIX
189800,310.74,192.69,1.00,FIX,FIX
191792,310.71,193.16,1.00,FIX,FIX
193796,310.54,192.94,1.00,FIX,FIX
195790,310.50,192.68,1.00,FIX,FIX
197790,310.38,192.79,1.00,FIX,FIX
199792,310.18,192.76,1.00,FIX,FIX
201794,310.34,193.16,1.00,FIX,FIX
203795,310.33,192.80,1.00,FIX,FIX
205793,310.35,192.74,1.00,FIX,FIX
207793,310.30,192.90,1.00,FIX,FIX
209798,310.21,193.54,1.00,FIX,FIX
211797,310.29,193.78,1.00,FIX,FIX
213797,310.41,193.50,1.00,FIX,FIX
215801,310.34,193.48,1.00,FIX,FIX
217800,310.62,193.73,1.00,FIX,FIX
219805,310.35,193.95,1.00,FIX,FIX
221804,310.26,193.99,1.00,FIX,FIX
223806,310.28,193.33,1.00,FIX,FIX
225802,310.10,193.35,1.00,FIX,FIX
227802,310.12,193.32,1.00,FIX,FIX
229810,310.50,193.38,1.00,FIX,FIX
231809,310.78,193.32,1.00,FIX,FIX
233806,310.81,193.37,1.00,FIX,FIX
235805,310.76,193.51,1.00,FIX,FIX
237805,310.75,193.16,1.00,FIX,FIX
239812,310.79,193.65,1.00,FIX,FIX
241810,310.62,193.79,1.00,FIX,FIX
243811,310.49,193.79,1.00,FIX,FIX
245806,310.61,193.73,1.00,FIX,FIX
247811,310.66,193.85,1.00,FIX,FIX
249815,310.83,194.26,1.00,FIX,FIX
251815,310.43,194.37,1.00,FIX,FIX
253811,310.31,194.43,1.00,FIX,FIX
255813,310.56,194.16,1.00,FIX,FIX
257812,311.01,194.35,1.00,FIX,FIX
259814,311.03,194.86,1.00,FIX,FIX
261816,310.85,195.21,1.00,FIX,FIX
263815,310.32,194.45,1.00,FIX,FIX
265817,310.39,194.23,1.00,FIX,FIX
267814,310.24,193.94,1.00,FIX,FIX
269823,310.36,193.95,1.00,FIX,FIX
271824,310.46,194.29,1.00,FIX,FIX
273819,310.42,194.11,1.00,FIX,FIX
275820,310.63,194.09,1.00,FIX,FIX
277820,310.24,194.16,1.00,FIX,FIX
279829,310.02,194.19,1.00,FIX,FIX
281830,309.79,194.05,1.00,FIX,FIX
283825,309.68,194.23,1.00,FIX,FIX
285822,309.79,194.20,1.00,FIX,FIX
287822,309.81,194.13,1.00,FIX,FIX
289828,309.84,194.46,1.00,FIX,FIX
291831,309.57,194.14,1.00,FIX,FIX
293831,309.66,193.80,1.00,FIX,FIX
295830,309.41,193.16,1.00,FIX,FIX
297829,309.24,192.96,1.00,FIX,FIX
299832,309.43,193.34,1.00,FIX,FIX
301832,309.20,193.30,1.00,FIX,FIX
303830,309.01,193.93,1.00,FIX,FIX
305829,308.78,193.68,1.00,FIX,FIX
307834,309.02,193.59,1.00,FIX,FIX
309833,309.18,193.99,1.00,FIX,FIX
311838,309.40,193.85,1.00,FIX,FIX
313837,309.27,193.96,1.00,FIX,FIX
315839,309.09,194.25,1.00,FIX,FIX
317836,308.90,194.21,1.00,FIX,FIX
319852,308.65,193.95,1.00,FIX,FIX
321836,308.67,193.55,1.00,FIX,FIX
323843,308.70,193.01,1.00,FIX,FIX
325841,308.69,193.21,1.00,FIX,FIX
327839,308.79,193.46,1.00,FIX,FIX
329841,308.67,193.35,1.00,FIX,FIX
331843,308.42,193.85,1.00,FIX,FIX
333842,308.62,193.89,1.00,FIX,FIX
335839,308.69,193.29,1.00,FIX,FIX
337842,308.96,193.08,1.00,FIX,FIX
339846,308.84,193.10,1.00,FIX,FIX
