@RELATION gaze_labels

%@METADATA width_px 656
%@METADATA height_px 288
%@METADATA width_mm 475.00
%@METADATA height_mm 208.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1700,326.25,156.16,1.00,FIX,FIX
3705,326.41,155.90,1.00,FIX,FIX
5702,326.63,155.52,1.00,FIX,FIX
7711,326.72,155.35,1.00,FIX,FIX
9700,326.75,155.85,1.00,FIX,FIX
11708,326.75,155.69,1.00,FIX,FIX
13705,326.86,155.66,1.00,FIX,FIX
15705,326.72,155.89,1.00,FIX,FIX
17715,326.69,155.87,1.00,FIX,FIX
19705,326.66,155.58,1.00,FIX,FIX
21706,326.81,155.47,1.00,FIX,FIX
23708,327.01,155.91,1.00,FIX,FIX
25708,326.98,155.49,1.00,FIX,FIX
27713,327.28,155.22,1.00,FIX,FIX
29711,327.21,154.88,1.00,FIX,FIX
31711,327.02,155.10,1.00,FIX,FIX
33730,326.89,155.24,1.00,FIX,FIX
35717,326.75,155.44,1.00,FIX,FIX
37714,326.90,155.24,1.00,FIX,FIX
39709,327.08,155.24,1.00,FIX,FIX
41715,326.71,155.22,1.00,FIX,FIX
43715,326.58,155.44,1.00,FIX,FIX
45712,326.33,155.71,1.00,FIX,FIX
47724,326.02,155.31,1.00,FIX,FIX
49713,325.98,155.18,1.00,FIX,FIX
51718,326.13,154.45,1.00,FIX,FIX
53714,326.37,154.52,1.00,FIX,FIX
55718,326.46,154.80,1.00,FIX,FIX
57718,326.39,155.42,1.00,FIX,FIX
59724,326.35,155.60,1.00,FIX,FIX
61725,326.24,155.11,1.00,FIX,FIX
63727,326.07,154.73,1.00,FIX,FIX
65724,326.02,154.87,1.00,FIX,FIX
67727,326.15,154.63,1.00,FIX,FIX
69724,326.10,154.47,1.00,FIX,FIX
71720,326.11,154.63,1.00,FIX,FIX
73754,326.38,155.10,1.00,FIX,FIX
75727,326.33,155.72,1.00,FIX,FIX
77726,326.21,156.01,1.00,FIX,FIX
79726,325.97,156.02,1.00,FIX,FIX
81730,325.80,155.60,1.00,FIX,FIX
83731,326.05,155.26,1.00,FIX,FIX
85731,326.19,155.33,1.00,FIX,FIX
87732,326.05,155.21,1.00,FIX,FIX
89739,325.95,155.76,1.00,FIX,FIX
91734,325.97,155.58,1.00,FIX,FIX
93736,325.88,155.73,1.00,FIX,FIX
95736,326.13,156.22,1.00,FIX,FIX
97736,326.07,155.75,1.00,FIX,FIX
99734,325.84,155.69,1.00,FIX,FIX
101738,325.95,155.91,1.00,FIX,FIX
103737,325.95,155.61,1.00,FIX,FIX
105739,325.76,155.52,1.00,FIX,FIX
107737,325.69,155.60,1.00,FIX,FIX
109738,325.67,155.36,1.00,FIX,FIX
111740,325.82,155.72,1.00,FIX,FIX
113748,325.89,155.66,1.00,FIX,FIX
115743,326.00,155.30,1.00,FIX,FIX
117740,325.74,155.71,1.00,FIX,FIX
119746,325.87,155.47,1.00,FIX,FIX
121748,326.18,155.51,1.00,FIX,FIX
123748,326.40,155.39,1.00,FIX,FIX
125745,326.08,154.91,1.00,FIX,FIX
127746,325.94,154.97,1.00,FIX,FIX
129761,325.84,154.88,1.00,FIX,FIX
131750,325.78,154.76,1.00,FIX,FIX
133749,325.87,154.66,1.00,FIX,FIX
135749,325.72,154.44,1.00,FIX,FIX
137747,325.83,154.44,1.00,FIX,FIX
139749,325.88,154.38,1.00,FIX,FIX
141754,325.98,154.49,1.00,FIX,FIX
143754,326.12,154.45,1.00,FIX,FIX
145750,326.39,154.55,1.00,FIX,FIX
147752,326.44,154.50,1.00,FIX,FIX
149752,326.19,154.11,1.00,FIX,FIX
151753,326.17,154.39,1.00,FIX,FIX
153757,326.06,154.36,1.00,FIX,FIX
155757,325.84,154.60,1.00,FIX,FIX
157756,325.94,154.58,1.00,FIX,FIX
159756,326.08,154.53,1.00,FIX,FIX
161761,326.11,154.44,1.00,FIX,FIX
163760,326.24,154.14,1.00,FIX,FIX
165761,326.10,154.01,1.00,FIX,FIX
167759,326.14,154.03,1.00,FIX,FIX
169759,326.18,154.24,1.00,FIX,FIX
171769,326.26,154.51,1.00,FIX,FIX
173763,326.31,154.84,1.00,FIX,FIX
175762,326.19,154.87,1.00,FIX,FIX
177763,325.94,154.70,1.00,FIX,FIX
179762,325.67,154.69,1.00,FIX,FIX
181763,325.78,154.87,1.00,FIX,FIX
183767,325.86,154.78,1.00,FIX,FIX
185765,326.01,155.01,1.00,FIX,FIX
187766,325.95,155.19,1.00,FIX,FIX
189766,325.75,155.11,1.00,FIX,FIX
191771,326.19,155.28,1.00,SACCADE,FIX
193773,326.11,155.24,1.00,SACCADE,FIX
195772,326.55,155.32,1.00,SACCADE,SACCADE
197767,326.06,155.77,1.00,SACCADE,SACCADE
199773,322.94,156.09,1.00,SACCADE,SACCADE
201776,314.92,157.22,1.00,SACCADE,SACCADE
203774,310.76,157.25,1.00,SACCADE,SACCADE
205777,307.35,155.95,1.00,SACCADE,SACCADE
207771,294.50,152.52,1.00,SACCADE,SACCADE
209771,288.33,150.96,1.00,SACCADE,SACCADE
211791,283.04,148.53,1.00,SACCADE,SACCADE
213774,272.30,141.72,1.00,SACCADE,SACCADE
215778,265.65,136.97,1.00,SACCADE,SACCADE
217779,264.15,133.26,1.00,SACCADE,SACCADE
219775,260.80,132.06,1.00,SACCADE,SACCADE
221780,256.70,128.47,1.00,SACCADE,SACCADE
223779,252.70,125.04,1.00,SACCADE,SACCADE
225779,249.07,121.45,1.00,SACCADE,SACCADE
227783,248.26,118.06,1.00,SACCADE,SACCADE
229785,247.61,116.34,1.00,SACCADE,SACCADE
231787,247.41,115.93,1.00,SACCADE,SACCADE
233784,247.98,115.41,1.00,SACCADE,SACCADE
235788,248.37,115.38,1.00,SACCADE,SACCADE
237784,249.17,115.93,1.00,SACCADE,SP
239785,249.74,116.07,1.00,SACCADE,SP
241786,250.54,116.35,1.00,SACCADE,SP
243788,250.81,116.50,1.00,SACCADE,SP
245789,251.10,116.49,1.00,SACCADE,SP
247789,251.34,117.04,1.00,SACCADE,SP
249786,251.53,117.45,1.00,SACCADE,SP
251793,251.67,117.50,1.00,SACCADE,SP
253796,251.80,117.28,1.00,SACCADE,SP
255792,252.14,116.89,1.00,SACCADE,SP
257790,252.48,116.85,1.00,SACCADE,SP
259798,252.59,116.84,1.00,SACCADE,SP
261801,253.04,117.24,1.00,SACCADE,SP
263797,253.56,117.09,1.00,SACCADE,SP
265800,253.91,117.42,1.00,SACCADE,SP
267797,254.25,117.62,1.00,SACCADE,SP
269798,254.28,117.82,1.00,SP,SP
271798,254.30,117.69,1.00,SP,SP
273799,254.74,117.72,1.00,SP,SP
275819,255.03,117.75,1.00,SP,SP
277799,255.27,117.86,1.00,SP,SP
279801,255.79,117.79,1.00,SP,SP
281804,255.90,117.86,1.00,SP,SP
283805,256.26,117.73,1.00,SP,SP
285805,256.34,117.90,1.00,SP,SP
287808,256.23,117.94,1.00,SP,SP
289802,256.12,118.25,1.00,SP,SP
291807,256.18,118.41,1.00,SP,SP
293820,256.09,118.41,1.00,SP,SP
295806,256.01,118.66,1.00,SP,SP
297808,256.14,119.14,1.00,SP,SP
299807,256.41,118.78,1.00,SP,SP
301809,256.77,118.35,1.00,SP,SP
303811,256.92,118.23,1.00,SP,SP
305812,256.95,118.49,1.00,SP,SP
307809,256.87,118.62,1.00,SP,SP
309809,257.08,118.82,1.00,SP,SP
311815,257.04,118.76,1.00,SP,SP
313818,257.13,118.73,1.00,SP,SP
315816,257.20,118.68,1.00,SP,SP
317815,256.81,118.82,1.00,SP,SP
319813,256.72,119.15,1.00,SP,SP
321824,256.64,119.24,1.00,SP,SP
323817,256.57,119.18,1.00,SP,SP
325819,256.56,119.36,1.00,SP,SP
327815,256.80,119.17,1.00,SP,SP
329817,256.61,119.02,1.00,SP,SP
331820,256.52,119.08,1.00,SP,SP
333824,256.41,119.02,1.00,SP,SP
335825,256.33,119.15,1.00,SP,SP
337820,256.52,119.16,1.00,SP,SP
339822,256.83,118.97,1.00,SP,SP
341825,257.15,118.85,1.00,SP,SP
343825,257.21,118.50,1.00,SP,SP
345825,257.15,118.22,1.00,SP,SP
347827,257.01,118.24,1.00,SP,SP
349826,256.77,118.04,1.00,SP,SP
351829,256.83,118.39,1.00,SP,SP
353825,257.02,118.38,1.00,SP,SP
355827,257.04,118.98,1.00,SP,SP
357829,256.93,118.76,1.00,SP,SP
359829,256.69,118.14,1.00,SP,SP
361832,256.56,117.94,1.00,SP,SP
363832,256.53,118.24,1.00,SP,SP
365832,256.56,118.56,1.00,SP,SP
367833,256.57,119.29,1.00,SP,SP
369833,256.51,119.77,1.00,SP,SP
371837,256.41,119.72,1.00,SP,SP
373835,256.67,119.39,1.00,SP,SP
375852,256.90,119.44,1.00,SP,SP
377839,257.07,119.91,1.00,SP,SP
379834,256.86,120.05,1.00,SP,SP
381839,256.70,119.92,1.00,SP,SP
383839,256.41,119.62,1.00,SP,SP
385839,256.14,119.56,1.00,SP,SP
387837,256.29,119.42,1.00,SP,SP
389840,256.32,119.68,1.00,SP,SP
391844,255.98,119.75,1.00,SP,SP
393846,255.87,119.83,1.00,SP,SP
395844,256.03,119.87,1.00,SP,SP
397842,255.91,119.75,1.00,SP,SP
399842,255.81,119.58,1.00,SP,SP
401845,255.88,119.61,1.00,SP,SP
403844,255.70,119.25,1.00,SP,SP
405842,256.20,118.72,1.00,SP,SP
407842,256.34,118.21,1.00,SP,SP
409844,256.42,117.74,1.00,SP,SP
411848,256.53,118.03,1.00,SP,SP
413849,256.59,118.28,1.00,SP,SP
415849,256.78,118.28,1.00,SP,SP
417846,257.03,117.96,1.00,SP,SP
419845,257.17,117.85,1.00,SP,SP
421857,257.24,117.63,1.00,SP,SP
423851,257.37,117.39,1.00,SP,SP
425853,257.28,117.39,1.00,SP,SP
427850,257.19,117.35,1.00,SP,SP
429849,257.10,117.60,1.00,SP,SP
431855,256.92,117.80,1.00,SP,SP
433863,257.06,117.95,1.00,SP,SP
435859,257.14,117.65,1.00,SP,SP
437855,257.35,117.14,1.00,SP,SP
439856,257.28,116.84,1.00,SP,SP
441858,257.48,116.51,1.00,SP,SP
443862,257.58,116.30,1.00,SP,SP
445863,257.37,116.17,1.00,SP,SP
447866,257.16,116.05,1.00,SP,SP
449861,257.04,115.72,1.00,SP,SP
451866,256.72,115.80,1.00,SP,SP
453865,256.76,115.81,1.00,SP,SP
455865,256.94,115.50,1.00,SP,SP
457877,256.99,115.25,1.00,SP,SP
459864,256.86,114.83,1.00,SP,SP
461866,257.09,114.91,1.00,SP,SP
463869,256.97,115.04,1.00,SP,SP
465868,257.31,114.80,1.00,SP,SP
467864,257.30,115.00,1.00,SP,SP
469869,257.31,115.08,1.00,SP,SP
471872,257.51,114.92,1.00,SP,SP
473877,257.93,114.60,1.00,SP,SP
475873,258.31,114.69,1.00,SP,SP
477871,258.18,114.59,1.00,SP,SP
479874,258.36,114.55,1.00,SP,SP
481874,258.50,114.47,1.00,SP,SP
483875,258.57,114.33,1.00,SP,SP
485877,258.57,114.38,1.00,SP,SP
487878,258.78,114.22,1.00,SP,SP
489877,258.69,114.16,1.00,SP,SP
491878,258.92,113.74,1.00,SP,SP
493878,258.86,113.49,1.00,SP,SP
495879,259.08,113.41,1.00,SP,SP
497879,259.27,113.34,1.00,SP,SP
499883,259.20,113.81,1.00,SP,SP
501885,259.36,113.75,1.00,SP,SP
503884,259.32,113.41,1.00,SP,SP
505881,259.48,113.13,1.00,SP,SP
