@RELATION gaze_labels

%@METADATA width_px 656
%@METADATA height_px 288
%@METADATA width_mm 475.00
%@METADATA height_mm 208.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1856,327.32,143.09,1.00,FIX,FIX
3857,327.66,142.24,1.00,FIX,FIX
5858,327.77,142.72,1.00,FIX,FIX
7861,328.88,142.45,1.00,FIX,FIX
9865,328.89,142.56,1.00,FIX,FIX
11862,328.77,143.11,1.00,FIX,FIX
13866,328.38,143.41,1.00,FIX,FIX
15865,328.32,143.69,1.00,FIX,FIX
17895,328.77,143.72,1.00,FIX,FIX
19867,328.73,143.72,1.00,FIX,FIX
21868,329.17,143.22,1.00,FIX,FIX
23867,329.54,143.95,1.00,FIX,FIX
25867,329.82,143.93,1.00,FIX,FIX
27867,329.74,144.13,1.00,FIX,FIX
29870,328.99,144.32,1.00,FIX,FIX
31870,328.33,144.59,1.00,FIX,FIX
33869,328.00,145.22,1.00,FIX,FIX
35871,327.91,145.31,1.00,FIX,FIX
37873,327.66,145.06,1.00,FIX,FIX
39878,327.96,144.66,1.00,FIX,FIX
41876,327.97,144.08,1.00,FIX,FIX
43871,328.25,144.20,1.00,FIX,FIX
45878,328.24,144.58,1.00,FIX,FIX
47877,328.15,144.96,1.00,FIX,FIX
49882,328.10,145.18,1.00,FIX,FIX
51877,328.15,145.06,1.00,FIX,FIX
53875,328.19,144.67,1.00,FIX,FIX
55876,328.26,144.82,1.00,FIX,FIX
57883,328.46,145.22,1.00,FIX,FIX
59886,329.26,145.00,1.00,FIX,FIX
61878,328.98,144.93,1.00,FIX,FIX
63882,328.95,144.99,1.00,FIX,FIX
65883,328.23,144.91,1.00,FIX,FIX
67888,328.65,144.81,1.00,FIX,FIX
69885,328.75,145.30,1.00,FIX,FIX
71884,328.88,145.30,1.00,FIX,FIX
73886,329.60,145.09,1.00,FIX,FIX
75886,330.04,144.96,1.00,FIX,FIX
77886,329.73,144.90,1.00,FIX,FIX
79889,330.00,144.41,1.00,FIX,FIX
81890,329.68,144.56,1.00,FIX,FIX
83886,329.23,144.45,1.00,FIX,FIX
85892,329.09,144.26,1.00,FIX,FIX
87894,329.13,144.84,1.00,FIX,FIX
89892,329.40,145.13,1.00,FIX,FIX
91891,329.37,144.51,1.00,FIX,FIX
93891,329.61,144.86,1.00,FIX,FIX
95894,329.57,144.45,1.00,FIX,FIX
97897,329.21,144.17,1.00,FIX,FIX
99902,329.11,143.71,1.00,FIX,FIX
101896,329.10,143.87,1.00,FIX,FIX
103897,328.95,144.00,1.00,FIX,FIX
105897,329.26,144.61,1.00,FIX,FIX
107901,329.46,144.38,1.00,FIX,FIX
109906,329.27,144.25,1.00,FIX,FIX
111901,329.11,144.40,1.00,FIX,FIX
113899,329.27,144.91,1.00,FIX,FIX
115901,328.54,144.82,1.00,FIX,FIX
117907,328.33,145.02,1.00,FIX,FIX
119903,328.94,144.53,1.00,FIX,FIX
121904,328.41,144.13,1.00,FIX,FIX
123902,328.52,144.05,1.00,FIX,FIX
125905,327.88,144.11,1.00,FIX,FIX
127915,327.71,144.59,1.00,FIX,FIX
129908,327.68,144.55,1.00,FIX,FIX
131907,327.26,144.85,1.00,FIX,FIX
133906,326.95,145.00,1.00,FIX,FIX
135906,326.86,144.71,1.00,FIX,FIX
137907,326.35,144.81,1.00,FIX,FIX
139909,326.58,144.41,1.00,FIX,FIX
141909,327.09,144.44,1.00,FIX,FIX
143911,327.08,144.19,1.00,FIX,FIX
145913,326.57,144.66,1.00,FIX,FIX
147918,326.80,145.27,1.00,FIX,FIX
149916,327.08,145.17,1.00,FIX,FIX
151917,326.98,144.79,1.00,FIX,FIX
153915,326.43,144.40,1.00,FIX,FIX
155916,326.33,144.40,1.00,FIX,FIX
157918,325.82,144.64,1.00,FIX,FIX
159917,325.94,144.72,1.00,FIX,FIX
161919,326.20,144.32,1.00,FIX,FIX
163918,326.39,144.34,1.00,FIX,FIX
165921,326.39,144.89,1.00,FIX,FIX
167931,326.12,145.54,1.00,FIX,FIX
169926,326.22,145.17,1.00,FIX,FIX
171922,326.34,145.67,1.00,FIX,FIX
173926,326.29,144.76,1.00,FIX,FIX
175925,326.50,144.68,1.00,FIX,FIX
177929,326.49,144.58,1.00,FIX,FIX
179933,326.66,145.10,1.00,FIX,SACCADE
181929,325.33,145.50,1.00,SACCADE,SACCADE
183927,318.76,143.02,1.00,SACCADE,SACCADE
185924,300.64,138.66,1.00,SACCADE,SACCADE
187929,288.52,134.00,1.00,SACCADE,SACCADE
189928,275.80,123.80,1.00,SACCADE,SACCADE
191932,259.09,114.93,1.00,SACCADE,SACCADE
193927,251.09,110.13,1.00,SACCADE,SACCADE
195930,246.31,107.39,1.00,SACCADE,SACCADE
197934,242.60,104.96,1.00,SACCADE,SACCADE
