@RELATION gaze_labels

%@METADATA width_px 528
%@METADATA height_px 224
%@METADATA width_mm 475.00
%@METADATA height_mm 201.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
25,260.36,138.76,1.00,FIX,FIX
2026,260.40,138.81,1.00,FIX,FIX
4018,260.40,138.92,1.00,FIX,FIX
6017,260.33,138.79,1.00,FIX,FIX
8023,260.16,139.30,1.00,FIX,FIX
10022,259.83,138.85,1.00,FIX,FIX
12024,259.74,139.46,1.00,FIX,FIX
14027,259.71,139.44,1.00,FIX,FIX
16022,259.79,138.71,1.00,FIX,FIX
18025,260.16,139.13,1.00,FIX,FIX
20029,260.20,139.50,1.00,FIX,FIX
22027,260.33,139.40,1.00,FIX,FIX
24025,260.37,139.54,1.00,FIX,FIX
26027,260.08,139.11,1.00,FIX,FIX
28034,260.25,138.50,1.00,FIX,FIX
30035,260.24,138.88,1.00,FIX,FIX
33412,260.49,139.34,1.00,FIX,FIX
34058,260.55,138.99,1.00,FIX,FIX
36028,260.41,139.52,1.00,FIX,FIX
38035,260.27,139.36,1.00,FIX,FIX
40034,260.20,139.49,1.00,FIX,FIX
42033,260.11,139.35,1.00,FIX,FIX
44035,260.04,138.92,1.00,FIX,FIX
46032,259.77,138.54,1.00,FIX,FIX
48039,259.62,138.78,1.00,FIX,FIX
50040,259.66,138.97,1.00,FIX,FIX
52039,259.56,139.06,1.00,FIX,FIX
54038,259.52,139.25,1.00,FIX,FIX
56038,259.66,139.38,1.00,FIX,FIX
58042,259.76,139.45,1.00,FIX,FIX
60043,259.51,139.02,1.00,FIX,FIX
62044,259.45,138.75,1.00,FIX,FIX
64042,259.21,138.57,1.00,FIX,FIX
66044,259.16,138.26,1.00,FIX,FIX
68049,258.88,138.56,1.00,FIX,FIX
70047,259.07,138.79,1.00,FIX,FIX
72047,258.85,138.90,1.00,FIX,FIX
74062,258.93,138.73,1.00,FIX,FIX
76048,258.95,138.76,1.00,FIX,FIX
78049,259.20,138.90,1.00,FIX,FIX
80048,259.40,138.96,1.00,FIX,FIX
82047,259.36,138.79,1.00,FIX,FIX
84049,259.35,138.63,1.00,FIX,FIX
86050,259.19,138.58,1.00,FIX,FIX
88052,259.31,138.20,1.00,FIX,FIX
90052,259.09,139.06,1.00,FIX,FIX
92052,258.77,138.76,1.00,FIX,FIX
94054,258.56,138.65,1.00,FIX,FIX
96054,258.49,138.85,1.00,FIX,FIX
98055,258.87,138.56,1.00,FIX,FIX
100057,258.91,138.50,1.00,FIX,FIX
102056,258.96,138.30,1.00,FIX,FIX
104058,258.95,138.11,1.00,FIX,FIX
106054,258.62,138.76,1.00,FIX,FIX
108065,258.48,139.57,1.00,FIX,FIX
110061,258.73,139.58,1.00,FIX,FIX
112059,259.00,139.08,1.00,FIX,FIX
114060,259.14,138.80,1.00,FIX,FIX
116060,258.96,138.79,1.00,FIX,FIX
118062,258.72,139.06,1.00,FIX,FIX
120063,258.70,139.09,1.00,FIX,FIX
122061,258.75,139.56,1.00,FIX,FIX
124063,258.99,139.62,1.00,FIX,FIX
126063,258.68,139.87,1.00,FIX,FIX
128066,258.80,140.09,1.00,FIX,FIX
130068,258.64,139.82,1.00,FIX,FIX
132066,258.67,139.93,1.00,FIX,FIX
134065,258.53,139.65,1.00,FIX,FIX
136065,258.49,139.53,1.00,FIX,FIX
138072,258.66,139.60,1.00,FIX,FIX
140071,258.50,139.84,1.00,FIX,FIX
142072,258.36,139.85,1.00,FIX,FIX
144072,258.29,139.72,1.00,FIX,FIX
146071,258.08,139.84,1.00,FIX,FIX
148078,258.07,139.27,1.00,FIX,FIX
150077,257.80,139.62,1.00,FIX,FIX
152076,257.64,140.03,1.00,FIX,FIX
154073,257.43,139.92,1.00,FIX,FIX
156088,257.51,140.19,1.00,FIX,FIX
158075,257.56,140.27,1.00,FIX,FIX
160077,257.65,140.39,1.00,FIX,FIX
162080,257.74,140.13,1.00,FIX,FIX
164077,257.89,140.08,1.00,FIX,FIX
166079,257.77,140.00,1.00,FIX,FIX
168083,257.43,139.69,1.00,FIX,FIX
170082,256.81,139.69,1.00,FIX,FIX
172081,256.62,139.89,1.00,FIX,FIX
174080,256.33,139.72,1.00,FIX,FIX
176080,256.33,140.00,1.00,FIX,FIX
178087,256.12,139.79,1.00,FIX,FIX
180088,255.81,139.62,1.00,FIX,FIX
182087,255.66,139.63,1.00,FIX,FIX
184085,255.52,139.39,1.00,FIX,FIX
186085,255.36,139.59,1.00,FIX,FIX
188089,255.42,139.18,1.00,FIX,FIX
190088,255.56,139.60,1.00,FIX,FIX
192090,255.45,139.27,1.00,FIX,FIX
194090,255.30,139.38,1.00,FIX,FIX
196089,255.03,140.04,1.00,FIX,FIX
198095,255.01,139.90,1.00,FIX,FIX
200099,255.20,139.88,1.00,FIX,FIX
202093,254.86,139.68,1.00,FIX,FIX
204092,254.96,139.65,1.00,FIX,FIX
206095,254.87,139.23,1.00,FIX,FIX
208098,254.69,140.02,1.00,FIX,FIX
210097,254.65,139.71,1.00,FIX,FIX
212097,254.50,139.76,1.00,FIX,FIX
214101,254.75,139.91,1.00,FIX,FIX
216099,254.63,139.62,1.00,FIX,FIX
218104,254.82,139.49,1.00,FIX,FIX
220098,254.69,139.68,1.00,FIX,FIX
222100,254.47,139.69,1.00,FIX,FIX
224100,254.83,138.91,1.00,FIX,FIX
226100,254.66,139.40,1.00,FIX,FIX
228105,254.77,139.14,1.00,FIX,FIX
230107,254.79,139.36,1.00,FIX,FIX
232105,254.49,139.88,1.00,FIX,FIX
234104,254.73,139.57,1.00,FIX,FIX
236105,254.52,139.53,1.00,FIX,FIX
238108,254.38,139.42,1.00,FIX,FIX
240106,254.25,140.35,1.00,FIX,FIX
242108,253.89,140.45,1.00,FIX,FIX
244111,254.28,140.81,1.00,SP,SP
246108,254.76,140.64,1.00,SP,SP
248112,254.93,139.60,1.00,SP,SP
250117,254.93,139.61,1.00,SP,SP
252114,254.82,139.60,1.00,SP,SP
254112,254.74,140.00,1.00,SP,SP
256113,255.13,140.28,1.00,SP,SP
258115,255.20,139.56,1.00,SP,SP
260114,255.44,139.65,1.00,SP,SP
262110,255.54,139.71,1.00,SP,SP
264117,255.34,138.99,1.00,SP,SP
266115,255.28,139.27,1.00,SP,SP
268121,255.23,139.03,1.00,SP,SP
270122,255.64,139.51,1.00,SP,SP
272120,256.16,139.94,1.00,SP,SP
274120,256.15,140.02,1.00,SP,SP
276118,256.27,140.19,1.00,SP,SP
278124,256.57,140.28,1.00,SP,SP
280126,256.31,140.37,1.00,SP,SP
282124,256.38,140.47,1.00,SP,SP
284122,256.57,140.65,1.00,SP,SP
286121,256.61,140.66,1.00,SP,SP
288128,257.02,140.40,1.00,SP,SP
290128,257.25,139.93,1.00,SP,SP
292126,257.43,139.60,1.00,SP,SP
294126,257.38,139.88,1.00,SP,SP
296128,257.45,140.10,1.00,SP,SP
298129,257.65,140.35,1.00,SP,SP
300132,257.79,140.59,1.00,SP,SP
302131,258.11,140.64,1.00,SP,SP
304132,258.20,140.69,1.00,SP,SP
306132,258.37,141.38,1.00,SP,SP
308142,258.42,141.62,1.00,SP,SP
310134,258.53,142.04,1.00,SP,SP
312132,258.37,141.68,1.00,SP,SP
314135,258.81,141.40,1.00,SP,SP
316133,259.03,141.25,1.00,SP,SP
318139,258.94,141.23,1.00,SP,SP
320146,259.29,141.22,1.00,SP,SP
322138,259.18,141.51,1.00,SP,SP
324137,259.48,141.30,1.00,SP,SP
326138,259.83,141.76,1.00,SP,SP
328142,259.84,141.79,1.00,SP,SP
330140,260.09,141.81,1.00,SP,SP
332140,260.15,141.79,1.00,SP,SP
334141,260.15,141.49,1.00,SP,SP
336139,260.25,141.10,1.00,SP,SP
338146,260.23,140.61,1.00,SP,SP
340142,260.04,140.88,1.00,SP,SP
342142,260.20,140.87,1.00,SP,SP
344145,260.67,141.04,1.00,SP,SP
346142,260.89,141.30,1.00,SP,SP
348149,260.67,141.30,1.00,SP,SP
350147,260.62,141.62,1.00,SP,SP
352146,260.50,141.53,1.00,SP,SP
354148,260.68,141.57,1.00,SP,SP
356148,260.62,142.02,1.00,SP,SP
358156,260.40,142.25,1.00,SP,SP
360150,260.15,142.04,1.00,SP,SP
362150,260.36,141.86,1.00,SP,SP
364152,260.46,142.06,1.00,SP,SP
366150,260.39,142.14,1.00,SP,SP
368155,260.25,141.89,1.00,SP,SP
370157,260.60,141.26,1.00,SP,SP
372155,260.32,141.26,1.00,SP,SP
374154,260.26,141.62,1.00,SP,SP
376152,260.06,141.96,1.00,SP,SP
378158,259.72,142.06,1.00,SP,SP
380157,259.41,142.07,1.00,SP,SP
382157,259.33,141.81,1.00,SP,SP
384157,259.41,141.28,1.00,SP,SP
386160,259.16,141.73,1.00,SP,SP
388165,259.18,141.78,1.00,SP,SP
390166,259.00,142.12,1.00,SP,SP
392162,258.81,142.46,1.00,SP,SP
394162,258.77,142.11,1.00,SP,SP
396161,258.99,142.48,1.00,SP,SP
398170,258.89,142.73,1.00,SP,SP
400167,259.07,142.78,1.00,SP,SP
402176,258.91,143.13,1.00,SP,SP
404168,258.77,143.09,1.00,SP,SP
406165,258.95,142.54,1.00,SP,SP
408172,259.25,142.85,1.00,SP,SP
410170,259.13,142.76,1.00,SP,SP
412168,259.14,142.74,1.00,SP,SP
414167,259.07,142.51,1.00,SP,SP
416168,259.14,142.47,1.00,SP,SP
418173,259.29,142.38,1.00,SP,SP
420172,259.19,142.10,1.00,SP,SP
422172,259.09,142.42,1.00,SP,SP
424172,259.07,142.19,1.00,SP,SP
426175,259.05,142.29,1.00,SP,SP
428177,259.03,142.45,1.00,SP,SP
430177,258.91,142.48,1.00,SP,SP
432175,258.97,142.68,1.00,SP,SP
434174,259.26,142.31,1.00,SP,SP
436175,259.97,142.29,1.00,SP,SP
