@RELATION gaze_labels

%@METADATA width_px 656
%@METADATA height_px 288
%@METADATA width_mm 475.00
%@METADATA height_mm 208.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1171,315.91,144.30,1.00,FIX,FIX
3165,316.16,144.04,1.00,FIX,FIX
5167,315.79,144.39,1.00,FIX,FIX
7165,316.28,144.36,1.00,FIX,FIX
9169,316.32,144.91,1.00,FIX,FIX
11288,316.06,144.54,1.00,FIX,FIX
13169,316.44,144.57,1.00,FIX,FIX
15170,316.28,144.94,1.00,FIX,FIX
17172,315.86,145.18,1.00,FIX,FIX
19169,315.78,145.22,1.00,FIX,FIX
21174,315.52,145.31,1.00,FIX,FIX
23168,315.39,145.15,1.00,FIX,FIX
25173,315.72,145.39,1.00,FIX,FIX
27171,315.59,145.17,1.00,FIX,FIX
29172,315.61,145.17,1.00,FIX,FIX
31175,315.58,145.12,1.00,FIX,FIX
33173,315.62,144.76,1.00,FIX,FIX
35180,315.64,145.35,1.00,FIX,FIX
37177,315.61,144.99,1.00,FIX,FIX
39175,315.90,145.00,1.00,FIX,FIX
41176,315.91,145.41,1.00,FIX,FIX
43174,315.68,145.22,1.00,FIX,FIX
45185,315.96,145.19,1.00,FIX,FIX
47181,315.18,145.50,1.00,FIX,FIX
49178,314.88,145.67,1.00,FIX,FIX
51309,314.89,146.20,1.00,FIX,FIX
53181,314.38,146.30,1.00,FIX,FIX
55186,314.37,146.49,1.00,FIX,FIX
57185,314.52,146.91,1.00,FIX,FIX
59185,313.95,147.12,1.00,FIX,FIX
61183,313.70,146.99,1.00,FIX,FIX
63184,313.72,147.50,1.00,FIX,FIX
65187,313.85,147.96,1.00,FIX,FIX
67185,313.85,147.66,1.00,FIX,FIX
69185,313.79,147.46,1.00,FIX,FIX
71193,313.92,147.21,1.00,FIX,FIX
73191,313.51,147.38,1.00,FIX,FIX
75193,313.46,147.75,1.00,FIX,FIX
77191,312.81,147.61,1.00,FIX,FIX
79191,312.64,147.66,1.00,FIX,FIX
81191,312.69,147.90,1.00,FIX,FIX
83189,312.98,147.78,1.00,FIX,FIX
85197,313.22,148.04,1.00,FIX,FIX
87197,312.98,147.85,1.00,FIX,FIX
89192,313.22,147.47,1.00,FIX,FIX
91197,313.00,147.78,1.00,FIX,FIX
93195,312.97,148.20,1.00,FIX,FIX
95199,313.09,148.40,1.00,FIX,FIX
97197,313.01,148.65,1.00,FIX,FIX
99200,312.77,148.91,1.00,FIX,FIX
101195,312.49,149.19,1.00,FIX,FIX
103198,312.60,149.00,1.00,FIX,FIX
105205,312.83,148.27,1.00,FIX,FIX
107207,312.69,147.41,1.00,FIX,FIX
109203,312.79,147.21,1.00,FIX,FIX
111202,313.14,146.56,1.00,FIX,FIX
113205,312.51,146.83,1.00,FIX,FIX
115207,312.19,147.43,1.00,FIX,FIX
117208,311.68,147.23,1.00,FIX,FIX
119206,312.07,147.72,1.00,FIX,FIX
121207,312.68,148.02,1.00,FIX,FIX
123207,312.97,148.04,1.00,FIX,FIX
125212,313.18,148.27,1.00,FIX,FIX
127212,313.14,147.97,1.00,FIX,FIX
129209,312.83,147.65,1.00,FIX,FIX
131213,312.71,147.62,1.00,FIX,FIX
133209,312.80,147.37,1.00,FIX,FIX
135217,312.86,147.29,1.00,FIX,FIX
137214,313.14,147.36,1.00,FIX,FIX
139212,313.39,147.31,1.00,FIX,FIX
141213,313.69,147.38,1.00,FIX,FIX
143213,313.69,147.37,1.00,FIX,FIX
145219,313.64,147.28,1.00,FIX,FIX
147217,313.69,146.85,1.00,FIX,FIX
149221,313.62,147.11,1.00,FIX,FIX
151218,313.80,146.89,1.00,FIX,FIX
153219,313.84,146.79,1.00,FIX,FIX
