@RELATION gaze_labels

%@METADATA width_px 640
%@METADATA height_px 360
%@METADATA width_mm 475.00
%@METADATA height_mm 267.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1443,321.82,175.09,1.00,FIX,FIX
3434,321.53,174.69,1.00,FIX,FIX
5432,320.84,173.98,1.00,FIX,FIX
7441,320.95,173.16,1.00,FIX,FIX
9434,320.98,172.31,1.00,FIX,FIX
11436,321.19,171.97,1.00,FIX,FIX
13437,321.52,171.49,1.00,FIX,FIX
15439,321.86,171.29,1.00,FIX,FIX
17447,322.35,170.94,1.00,FIX,FIX
19446,322.96,170.91,1.00,FIX,FIX
21437,323.36,170.88,1.00,FIX,FIX
23443,323.82,170.49,1.00,FIX,FIX
25445,324.12,170.09,1.00,FIX,FIX
27452,324.62,170.00,1.00,FIX,FIX
29456,324.98,170.06,1.00,FIX,FIX
31454,325.18,170.24,1.00,FIX,FIX
33457,325.35,170.53,1.00,FIX,FIX
35450,325.31,170.53,1.00,FIX,FIX
37456,325.25,170.95,1.00,FIX,FIX
39452,325.19,170.69,1.00,FIX,FIX
41457,324.75,170.62,1.00,FIX,FIX
43453,324.73,170.91,1.00,FIX,FIX
45454,324.32,170.45,1.00,FIX,FIX
47459,324.52,170.41,1.00,FIX,FIX
49459,324.50,170.75,1.00,FIX,FIX
51459,324.01,170.70,1.00,FIX,FIX
53458,323.81,171.01,1.00,FIX,FIX
55456,323.57,171.02,1.00,FIX,FIX
57465,323.16,170.76,1.00,FIX,FIX
59460,323.31,170.90,1.00,FIX,FIX
61461,322.90,171.12,1.00,FIX,FIX
63467,322.56,171.06,1.00,FIX,FIX
65461,322.54,171.69,1.00,FIX,FIX
67464,322.36,172.15,1.00,FIX,FIX
69463,322.32,172.19,1.00,FIX,FIX
71466,321.95,172.01,1.00,FIX,FIX
73464,321.43,172.41,1.00,FIX,FIX
75464,321.19,172.23,1.00,FIX,FIX
77464,321.19,172.16,1.00,FIX,FIX
79465,321.36,172.29,1.00,FIX,FIX
81463,321.70,172.53,1.00,FIX,FIX
83468,321.67,173.18,1.00,FIX,FIX
85470,321.12,172.97,1.00,FIX,FIX
87470,320.93,173.22,1.00,FIX,FIX
89473,320.74,173.18,1.00,FIX,FIX
91470,320.75,173.76,1.00,FIX,FIX
93472,320.94,174.10,1.00,FIX,FIX
95470,320.76,174.24,1.00,FIX,FIX
97478,320.85,174.31,1.00,FIX,FIX
99475,320.79,174.03,1.00,FIX,FIX
101475,320.93,174.49,1.00,FIX,FIX
103476,321.18,174.85,1.00,FIX,FIX
105493,321.29,174.84,1.00,FIX,FIX
107481,321.69,174.71,1.00,FIX,FIX
109479,321.85,174.58,1.00,FIX,FIX
111481,322.12,174.43,1.00,FIX,FIX
113479,322.50,174.22,1.00,FIX,FIX
115480,322.88,174.22,1.00,FIX,FIX
117483,323.44,174.16,1.00,FIX,FIX
119483,324.19,173.81,1.00,FIX,FIX
121482,324.38,173.91,1.00,FIX,FIX
123478,324.71,174.03,1.00,FIX,FIX
125486,324.92,174.06,1.00,FIX,FIX
127485,325.12,174.03,1.00,FIX,FIX
129484,325.57,173.88,1.00,FIX,FIX
131485,325.77,174.04,1.00,FIX,FIX
133484,325.97,173.97,1.00,FIX,FIX
135485,326.39,174.31,1.00,FIX,FIX
137492,326.31,174.50,1.00,FIX,FIX
139490,326.74,174.50,1.00,FIX,FIX
141487,326.67,174.08,1.00,FIX,FIX
143488,326.38,173.31,1.00,FIX,FIX
145490,326.43,172.65,1.00,FIX,FIX
147494,326.20,172.06,1.00,FIX,FIX
149492,326.07,171.94,1.00,FIX,FIX
151490,325.63,172.55,1.00,FIX,FIX
153494,325.05,172.91,1.00,FIX,FIX
155493,324.60,173.87,1.00,FIX,FIX
157507,324.26,175.03,1.00,FIX,FIX
159500,324.14,176.30,1.00,FIX,FIX
161498,324.08,176.61,1.00,FIX,FIX
163495,324.15,176.56,1.00,FIX,FIX
165496,324.11,176.22,1.00,FIX,FIX
167499,324.43,175.50,1.00,FIX,FIX
169497,324.74,175.18,1.00,FIX,FIX
171500,324.52,174.84,1.00,FIX,FIX
173499,324.82,174.35,1.00,FIX,FIX
175498,324.98,174.67,1.00,FIX,FIX
177504,325.66,174.27,1.00,FIX,FIX
179508,326.08,174.03,1.00,FIX,FIX
181507,326.08,174.31,1.00,FIX,FIX
183503,326.28,174.27,1.00,FIX,FIX
185500,326.48,174.30,1.00,FIX,FIX
187516,326.67,174.00,1.00,FIX,FIX
189504,326.76,173.69,1.00,FIX,FIX
191508,326.77,173.60,1.00,FIX,FIX
193508,326.81,173.72,1.00,FIX,FIX
195507,326.53,173.62,1.00,FIX,FIX
197514,326.17,173.72,1.00,FIX,FIX
199515,325.88,174.11,1.00,FIX,FIX
201510,325.91,174.32,1.00,FIX,FIX
203509,326.05,174.74,1.00,FIX,FIX
205510,326.26,174.93,1.00,FIX,FIX
207514,325.96,175.24,1.00,FIX,FIX
209513,325.99,175.57,1.00,FIX,FIX
211514,325.62,175.69,1.00,FIX,FIX
213513,324.87,175.79,1.00,SACCADE,SACCADE
215515,323.08,175.20,1.00,SACCADE,SACCADE
217518,319.13,174.21,1.00,SACCADE,SACCADE
219519,310.16,173.88,1.00,SACCADE,SACCADE
221521,307.70,173.57,1.00,SACCADE,SACCADE
223517,291.87,173.26,1.00,SACCADE,SACCADE
225517,277.99,171.53,1.00,SACCADE,SACCADE
227536,273.25,169.99,1.00,SACCADE,SACCADE
229523,260.25,167.41,1.00,SACCADE,SACCADE
231521,251.91,165.35,1.00,SACCADE,SACCADE
233521,247.54,162.96,1.00,SACCADE,SACCADE
