gazeX,gazeY
236.2328506097561,148.78222222222223
236.34870426829272,148.59444444444443
236.5080030487805,148.32
236.57317073170734,148.19722222222222
236.59489329268294,148.55833333333334
236.59489329268294,148.4427777777778
236.67454268292684,148.4211111111111
236.57317073170734,148.5872222222222
236.5514481707317,148.5727777777778
236.52972560975613,148.36333333333334
236.63833841463415,148.2838888888889
236.7831554878049,148.60166666666666
236.7614329268293,148.29833333333335
236.97865853658536,148.10333333333332
236.9279725609756,147.85777777777776
236.7903963414634,148.01666666666665
236.69626524390245,148.1177777777778
236.59489329268294,148.26222222222222
236.70350609756096,148.1177777777778
236.83384146341464,148.1177777777778
236.56592987804876,148.10333333333332
236.4717987804878,148.26222222222222
236.2907774390244,148.45722222222224
236.06631097560975,148.16833333333335
236.03734756097563,148.07444444444445
236.14596036585365,147.54722222222222
236.31974085365854,147.59777777777776
236.38490853658536,147.8
236.3342225609756,148.24777777777777
236.30525914634148,148.37777777777777
236.22560975609758,148.0238888888889
236.10251524390245,147.74944444444444
236.06631097560975,147.85055555555556
236.1604420731707,147.6772222222222
236.12423780487808,147.56166666666667
236.1314786585366,147.6772222222222
236.3269817073171,148.01666666666665
236.2907774390244,148.46444444444444
236.20388719512195,148.67388888888888
236.03010670731712,148.68111111111114
235.90701219512198,148.37777777777777
236.08803353658539,148.1322222222222
236.1894054878049,148.1827777777778
236.08803353658539,148.0961111111111
236.015625,148.49333333333334
236.03010670731712,148.36333333333334
235.96493902439025,148.47166666666666
236.14596036585365,148.82555555555555
236.10251524390245,148.48611111111111
235.9359756097561,148.4427777777778
236.015625,148.60166666666666
236.015625,148.385
235.8780487804878,148.32
235.82736280487805,148.37777777777777
235.812881097561,148.20444444444445
235.92149390243904,148.46444444444444
235.9721798780488,148.4211111111111
236.0518292682927,148.1611111111111
235.86356707317074,148.45722222222224
235.95769817073173,148.2838888888889
236.18216463414635,148.31277777777777
236.34146341463415,148.2261111111111
236.10975609756096,147.87944444444446
236.00838414634148,147.92277777777778
235.9359756097561,147.85777777777776
235.89253048780486,147.7711111111111
235.95769817073173,147.6988888888889
235.84908536585368,147.54
235.92873475609755,147.54
235.96493902439025,147.49666666666667
236.03734756097563,147.57611111111112
236.13871951219514,147.54722222222222
236.3342225609756,147.61944444444447
236.3704268292683,147.58333333333331
236.1894054878049,147.30166666666668
236.17492378048783,147.50388888888887
236.0952743902439,147.48222222222222
235.9359756097561,147.65555555555557
236.00838414634148,147.64111111111112
236.10975609756096,147.60500000000002
236.1314786585366,147.54
236.22560975609758,147.32333333333332
236.12423780487808,147.22944444444443
236.1532012195122,147.24388888888888
236.18216463414635,147.39555555555557
236.24009146341464,147.59055555555557
236.27629573170734,147.82888888888888
236.1894054878049,147.85055555555556
236.00838414634148,147.72777777777776
235.812881097561,147.72055555555556
235.89253048780486,147.85055555555556
235.9504573170732,147.78555555555556
236.05907012195124,147.95166666666665
236.015625,148.08166666666665
235.8708079268293,148.0238888888889
236.1894054878049,148.14666666666665
236.1314786585366,148.1177777777778
236.45007621951223,148.17555555555555
236.0952743902439,148.50055555555556
233.8361280487805,148.73166666666668
228.02896341463418,149.54777777777778
225.01676829268294,149.56944444444446
222.54763719512198,148.63055555555553
213.24314024390245,146.15333333333334
208.77553353658536,145.02666666666667
204.94512195121953,143.27166666666665
197.16844512195124,138.35333333333332
192.3532774390244,134.92277777777778
191.2671493902439,132.24333333333334
188.84146341463418,131.37666666666667
185.87271341463415,128.7838888888889
182.9763719512195,126.30666666666667
180.34794207317074,123.71388888888889
179.76143292682926,121.26555555555555
179.2907774390244,120.02333333333334
179.14596036585365,119.72722222222222
179.55868902439025,119.35166666666666
179.8410823170732,119.33
180.4203506097561,119.72722222222222
180.8330792682927,119.82833333333333
181.4123475609756,120.03055555555555
181.6078506097561,120.13888888888889
181.81783536585365,120.13166666666666
181.99161585365854,120.52888888888889
182.12919207317074,120.825
182.23056402439025,120.86111111111111
182.32469512195124,120.70222222222222
182.57088414634146,120.42055555555555
182.8170731707317,120.39166666666667
182.89672256097563,120.38444444444444
183.22256097560975,120.67333333333333
183.59908536585368,120.565
183.85251524390245,120.80333333333333
184.0987042682927,120.94777777777777
184.1204268292683,121.09222222222222
184.13490853658539,120.99833333333333
184.453506097561,121.02
184.66349085365854,121.04166666666667
184.83727134146343,121.1211111111111
185.2137957317073,121.07055555555556
185.29344512195124,121.1211111111111
185.55411585365854,121.02722222222222
185.6120426829268,121.15
185.53239329268294,121.17888888888889
185.45274390243904,121.40277777777777
185.49618902439025,121.51833333333333
185.4310213414634,121.51833333333333
185.37309451219514,121.69888888888889
185.4672256097561,122.04555555555555
185.66272865853662,121.78555555555556
185.9233993902439,121.475
186.03201219512198,121.38833333333334
186.05373475609755,121.5761111111111
185.9958079268293,121.67
186.14786585365854,121.81444444444443
186.11890243902442,121.77111111111111
186.18407012195124,121.74944444444445
186.234756097561,121.71333333333334
185.95236280487805,121.81444444444443
185.88719512195124,122.05277777777778
185.8292682926829,122.11777777777777
185.7785823170732,122.07444444444445
185.77134146341464,122.20444444444445
185.94512195121953,122.06722222222223
185.80754573170734,121.95888888888888
185.7423780487805,122.00222222222222
185.66272865853662,121.95888888888888
185.6048018292683,122.05277777777778
185.7423780487805,122.06
185.9668445121951,121.92277777777778
186.1985518292683,121.83611111111111
186.2419969512195,121.58333333333333
186.1985518292683,121.38111111111111
186.0971798780488,121.39555555555555
185.9233993902439,121.25111111111111
185.9668445121951,121.5038888888889
186.1044207317073,121.49666666666666
186.11890243902442,121.93
186.0392530487805,121.77111111111111
185.8654725609756,121.32333333333334
185.77134146341464,121.17888888888889
185.749618902439,121.39555555555555
185.77134146341464,121.62666666666667
185.7785823170732,122.15388888888889
185.73513719512195,122.50055555555555
185.66272865853662,122.46444444444444
185.85099085365854,122.22611111111111
186.01753048780486,122.26222222222222
186.140625,122.60166666666666
185.98856707317074,122.70277777777777
185.87271341463415,122.60888888888888
185.66272865853662,122.39222222222223
185.4672256097561,122.3488888888889
185.57583841463418,122.24777777777778
185.59756097560975,122.43555555555555
185.3513719512195,122.48611111111111
185.27172256097563,122.54388888888889
