gazeX,gazeY
232.88033536585368,141.9788888888889
233.08307926829266,142.21722222222223
232.85861280487805,143.0838888888889
232.9889481707317,142.99
232.56173780487808,142.31833333333333
232.32278963414637,142.16666666666669
232.20693597560975,142.77333333333334
231.9969512195122,143.2572222222222
232.10556402439028,143.36555555555555
231.77972560975613,143.45222222222222
231.92454268292684,143.64
231.53353658536585,143.90722222222223
231.35975609756096,143.7411111111111
231.28734756097563,143.19944444444445
231.062881097561,143.575
231.4032012195122,143.52444444444444
231.3090701219512,143.95777777777778
231.17149390243904,143.94333333333333
230.9904725609756,143.97222222222223
230.8456554878049,144.13833333333332
230.7732469512195,144.29
230.9253048780488,144.50666666666666
230.96875000000003,144.40555555555557
230.91806402439028,143.87111111111113
231.03391768292684,143.72666666666666
231.13528963414635,143.68333333333334
230.78772865853662,143.7411111111111
230.9904725609756,143.56055555555554
230.80221036585368,143.38
230.78772865853662,143.37277777777777
230.80221036585368,143.53166666666664
230.96875000000003,143.4088888888889
231.0266768292683,143.575
231.11356707317074,144.08777777777777
231.6783536585366,144.04444444444442
234.52400914634146,143.86388888888888
237.98513719512198,143.46666666666667
238.7671493902439,143.37277777777777
239.34641768292684,142.83833333333334
239.7519054878049,142.28944444444443
240.562881097561,142.5638888888889
242.71341463414635,142.65777777777777
245.95007621951223,142.84555555555556
247.63719512195124,142.64333333333332
247.9123475609756,142.54222222222222
248.26714939024393,142.8961111111111
248.18025914634148,142.39055555555555
247.71684451219514,142.1522222222222
247.73856707317074,142.34722222222223
247.79649390243907,142.0438888888889
247.67339939024393,141.84166666666667
247.5285823170732,142.6
247.46341463414635,142.39777777777778
247.13033536585368,142.8238888888889
246.94207317073173,142.88888888888889
247.00724085365854,143.17055555555555
246.89862804878052,142.69388888888886
246.77553353658539,143.0188888888889
246.8407012195122,143.2427777777778
246.6451981707317,142.9322222222222
246.66692073170734,143.11277777777778
246.76829268292684,143.0261111111111
246.8189786585366,142.8022222222222
247.0144817073171,142.9322222222222
246.80449695121953,143.0838888888889
246.91310975609758,142.49166666666667
246.91310975609758,142.46277777777777
246.7393292682927,142.88166666666666
246.45693597560978,142.58555555555557
