gazeX,gazeY
228.7458079268293,140.21666666666667
228.92682926829272,140.0288888888889
228.65891768292684,140.28166666666664
229.0137195121951,140.26
229.0426829268293,140.65722222222223
228.85442073170734,140.39
229.1295731707317,140.41166666666666
229.0137195121951,140.67888888888888
228.7096036585366,140.85222222222222
228.6516768292683,140.88111111111112
228.46341463414635,140.94611111111112
228.36928353658536,140.83055555555558
228.60823170731712,141.00388888888887
228.5141006097561,140.84499999999997
228.5285823170732,140.84499999999997
228.50685975609755,140.80888888888887
228.53582317073173,140.54888888888888
228.5503048780488,140.975
228.5285823170732,140.715
228.7385670731707,140.72222222222223
228.7458079268293,141.01833333333332
228.57926829268294,140.88111111111112
228.78201219512195,140.85944444444442
228.2172256097561,141.08333333333331
228.0,141.2061111111111
228.00724085365854,141.58888888888887
227.6379573170732,141.6611111111111
227.63071646341464,141.79833333333335
227.7393292682927,142.10166666666666
227.3266006097561,142.25333333333333
227.1455792682927,142.15944444444443
227.16006097560978,142.52777777777777
227.25419207317077,142.86
227.25419207317077,142.64333333333332
227.21074695121953,142.4988888888889
227.30487804878052,142.31833333333333
227.0080030487805,142.44111111111113
226.9717987804878,142.70833333333331
226.50114329268294,142.60722222222222
226.3780487804878,142.64333333333332
226.4142530487805,142.81666666666666
226.62423780487808,142.73000000000002
226.79801829268297,142.91777777777776
226.62423780487808,142.78055555555557
226.79801829268297,142.50611111111112
226.63871951219514,142.73000000000002
226.61699695121953,143.0333333333333
226.70388719512195,143.17777777777778
226.64596036585365,143.35833333333335
226.4721798780488,143.5461111111111
226.26943597560978,143.74833333333333
226.34908536585368,143.61111111111111
226.515625,143.0838888888889
226.4142530487805,142.46277777777777
226.48666158536588,142.31833333333333
226.74009146341464,141.8488888888889
226.28391768292684,142.0438888888889
226.05221036585365,142.47722222222222
225.6829268292683,142.33277777777778
225.96532012195124,142.68666666666667
226.40701219512198,142.90333333333334
226.61699695121953,142.91777777777776
226.7690548780488,143.0838888888889
226.74009146341464,142.8672222222222
226.515625,142.63611111111112
226.42873475609755,142.61444444444444
226.4939024390244,142.43388888888887
226.53734756097563,142.3761111111111
226.74009146341464,142.42666666666668
226.92111280487805,142.39055555555555
227.13833841463415,142.44111111111113
227.13833841463415,142.43388888888887
227.10213414634146,142.36888888888888
227.13833841463415,142.05833333333334
227.0876524390244,142.24611111111113
227.21798780487808,142.0872222222222
227.2469512195122,142.015
227.02248475609755,142.15944444444443
226.6604420731707,142.28222222222223
226.24771341463415,142.43388888888887
226.53734756097563,142.3111111111111
226.5952743902439,142.405
226.92111280487805,142.05833333333334
227.10213414634146,142.28944444444443
226.99352134146343,142.0077777777778
227.13109756097563,142.3111111111111
226.95731707317074,142.33277777777778
226.72560975609758,142.41222222222223
226.42873475609755,142.65777777777777
226.08117378048783,142.44833333333332
226.08117378048783,142.34722222222223
226.1970274390244,142.62888888888887
226.016006097561,142.665
226.08841463414635,143.3077777777778
225.8422256097561,143.23555555555555
225.4294969512195,143.14166666666665
225.45846036585368,142.3111111111111
225.2267530487805,142.52055555555557
224.95160060975613,143.0333333333333
224.84298780487805,143.6761111111111
224.98056402439025,144.05888888888887
224.1985518292683,143.185
216.51600609756096,137.14
209.65891768292684,132.46722222222223
207.78353658536585,126.04666666666667
198.19664634146343,124.25555555555556
196.29954268292684,123.74277777777777
192.8094512195122,122.06
188.24771341463418,120.18222222222222
188.44321646341464,119.66222222222223
185.77134146341464,118.21777777777778
183.38185975609755,117.36555555555555
183.12118902439025,117.11277777777778
182.34641768292684,117.35111111111111
181.05754573170734,117.58222222222221
180.05830792682926,118.14555555555555
179.79763719512195,118.355
180.21036585365854,118.485
180.9923780487805,118.94722222222222
