@RELATION gaze_labels

%@METADATA width_px 640
%@METADATA height_px 360
%@METADATA width_mm 475.00
%@METADATA height_mm 267.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
837,311.90,169.68,1.00,FIX,FIX
2834,312.30,170.03,1.00,FIX,FIX
4847,312.40,170.01,1.00,FIX,FIX
6838,312.56,169.41,1.00,FIX,FIX
8839,312.23,168.62,1.00,FIX,FIX
10839,312.53,169.51,1.00,FIX,FIX
12836,312.91,169.88,1.00,FIX,FIX
14839,312.44,169.16,1.00,FIX,FIX
16842,312.50,169.46,1.00,FIX,FIX
18843,312.40,168.82,1.00,FIX,FIX
20841,311.83,169.29,1.00,FIX,FIX
22842,311.60,169.37,1.00,FIX,FIX
24847,311.56,169.68,1.00,FIX,FIX
26850,311.45,169.19,1.00,FIX,FIX
28853,311.66,169.97,1.00,FIX,FIX
30841,311.44,170.12,1.00,FIX,FIX
32847,310.67,170.42,1.00,FIX,FIX
34850,310.48,171.01,1.00,FIX,FIX
36850,310.36,170.35,1.00,FIX,FIX
38853,311.12,170.14,1.00,FIX,FIX
40846,311.58,169.92,1.00,FIX,FIX
42847,311.60,169.91,1.00,FIX,FIX
44851,311.53,169.61,1.00,FIX,FIX
46853,311.38,169.87,1.00,FIX,FIX
48850,310.73,170.70,1.00,FIX,FIX
50850,310.29,170.58,1.00,FIX,FIX
52851,310.19,170.93,1.00,FIX,FIX
54857,310.49,170.62,1.00,FIX,FIX
56854,310.83,170.34,1.00,FIX,FIX
58857,311.06,170.07,1.00,FIX,FIX
60857,310.93,170.13,1.00,FIX,FIX
62856,311.62,170.29,1.00,FIX,FIX
64858,310.96,170.54,1.00,FIX,FIX
66861,311.23,170.06,1.00,FIX,FIX
68860,310.65,170.31,1.00,FIX,FIX
70862,310.57,170.19,1.00,FIX,FIX
72861,310.54,169.88,1.00,FIX,FIX
74866,310.29,169.97,1.00,FIX,FIX
76865,310.54,170.28,1.00,FIX,FIX
78864,310.73,170.25,1.00,FIX,FIX
80864,311.37,170.28,1.00,FIX,FIX
82862,311.20,170.78,1.00,FIX,FIX
84866,310.90,170.54,1.00,FIX,FIX
86869,310.81,171.04,1.00,FIX,FIX
88865,311.23,170.53,1.00,FIX,FIX
90865,311.43,169.97,1.00,FIX,FIX
92866,311.32,169.65,1.00,FIX,FIX
94870,311.31,169.82,1.00,FIX,FIX
96871,311.19,170.19,1.00,FIX,FIX
98869,310.80,171.18,1.00,FIX,FIX
100868,310.93,171.16,1.00,FIX,FIX
102872,310.70,170.91,1.00,FIX,FIX
104875,310.70,170.24,1.00,FIX,FIX
106877,310.77,170.23,1.00,FIX,FIX
108877,310.56,170.41,1.00,FIX,FIX
110878,310.15,170.15,1.00,FIX,FIX
112874,310.51,169.79,1.00,FIX,FIX
114879,310.40,169.72,1.00,FIX,FIX
116883,310.56,170.48,1.00,FIX,FIX
118880,310.73,171.04,1.00,FIX,FIX
120879,310.49,170.74,1.00,FIX,FIX
122876,310.04,170.41,1.00,FIX,FIX
124881,310.10,170.53,1.00,FIX,FIX
126880,310.37,171.32,1.00,FIX,FIX
128880,310.57,171.34,1.00,FIX,FIX
130881,311.18,170.93,1.00,FIX,FIX
132883,310.84,170.88,1.00,FIX,FIX
134887,310.63,171.21,1.00,FIX,FIX
136883,310.32,170.59,1.00,FIX,FIX
138883,310.78,171.13,1.00,FIX,FIX
140885,310.76,170.59,1.00,FIX,FIX
142883,310.67,170.31,1.00,FIX,FIX
144891,310.56,170.43,1.00,FIX,FIX
146888,309.82,170.54,1.00,FIX,FIX
148889,309.71,170.72,1.00,FIX,FIX
150891,310.17,170.62,1.00,FIX,FIX
152888,310.34,171.17,1.00,FIX,FIX
154896,310.61,170.83,1.00,FIX,FIX
156891,310.44,171.14,1.00,FIX,FIX
158904,310.23,170.99,1.00,FIX,FIX
160896,310.83,171.00,1.00,FIX,FIX
162896,310.90,170.94,1.00,FIX,FIX
164900,310.71,170.72,1.00,FIX,FIX
166896,310.69,170.88,1.00,FIX,FIX
168897,310.40,171.33,1.00,FIX,FIX
170897,309.96,171.17,1.00,FIX,FIX
172896,310.06,171.34,1.00,FIX,FIX
174898,310.14,171.07,1.00,FIX,FIX
176900,310.56,170.56,1.00,FIX,FIX
178899,311.14,170.44,1.00,FIX,FIX
180898,311.33,171.13,1.00,FIX,FIX
182896,310.78,171.90,1.00,FIX,FIX
184904,310.64,171.49,1.00,FIX,FIX
186904,311.10,171.22,1.00,FIX,FIX
188902,311.06,170.70,1.00,FIX,FIX
190902,311.27,170.11,1.00,FIX,FIX
192901,310.62,169.54,1.00,FIX,FIX
194905,310.25,169.85,1.00,FIX,FIX
196907,310.15,170.18,1.00,FIX,FIX
198907,310.12,169.70,1.00,FIX,FIX
200904,310.24,170.03,1.00,FIX,FIX
202909,310.03,170.18,1.00,FIX,FIX
204911,309.91,170.25,1.00,FIX,FIX
206914,310.54,170.40,1.00,FIX,FIX
208912,310.12,170.49,1.00,FIX,FIX
210911,308.82,170.29,1.00,SACCADE,SACCADE
212911,303.53,169.25,1.00,SACCADE,SACCADE
214914,293.92,169.25,1.00,SACCADE,SACCADE
216919,281.12,168.47,1.00,SACCADE,SACCADE
218915,266.32,168.15,1.00,SACCADE,SACCADE
220914,254.18,167.81,1.00,SACCADE,SACCADE
222915,240.25,166.06,1.00,SACCADE,SACCADE
224919,228.38,165.59,1.00,SACCADE,SACCADE
226919,221.76,162.92,1.00,SACCADE,SACCADE
228919,214.13,161.31,1.00,SACCADE,SACCADE
230915,208.91,160.65,1.00,SACCADE,SACCADE
232918,200.90,159.90,1.00,SACCADE,SACCADE
234921,196.97,159.74,1.00,SACCADE,SACCADE
236920,191.33,161.22,1.00,SACCADE,SACCADE
238920,190.13,162.88,1.00,SACCADE,SACCADE
240934,189.91,164.22,1.00,SACCADE,SACCADE
242918,191.19,166.51,1.00,SACCADE,SACCADE
244932,196.27,167.92,1.00,SACCADE,SACCADE
246924,200.22,169.22,1.00,SACCADE,SACCADE
248925,201.55,170.62,1.00,SACCADE,SACCADE
250923,202.06,169.93,1.00,SACCADE,SACCADE
252923,201.41,169.40,1.00,SACCADE,SACCADE
254937,199.66,168.12,1.00,SACCADE,SACCADE
256929,197.32,167.99,1.00,SACCADE,SACCADE
258930,195.09,168.25,1.00,SACCADE,SACCADE
260928,194.06,168.84,1.00,SACCADE,SACCADE
262929,192.90,169.43,1.00,SACCADE,SACCADE
264933,192.63,169.93,1.00,FIX,FIX
266931,191.60,170.75,1.00,FIX,FIX
268930,191.69,170.75,1.00,FIX,FIX
270934,192.56,172.59,1.00,FIX,FIX
272932,193.59,171.43,1.00,FIX,FIX
274939,193.13,172.16,1.00,FIX,FIX
276937,193.98,172.34,1.00,FIX,FIX
278934,194.55,173.07,1.00,FIX,FIX
280934,194.78,173.50,1.00,FIX,FIX
282936,195.19,174.02,1.00,FIX,FIX
284937,195.65,174.37,1.00,FIX,FIX
286939,196.31,174.26,1.00,FIX,FIX
288939,196.40,174.26,1.00,FIX,FIX
