@RELATION gaze_labels

%@METADATA width_px 640
%@METADATA height_px 360
%@METADATA width_mm 475.00
%@METADATA height_mm 267.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
175,308.96,177.87,1.00,FIX,FIX
2180,308.69,178.31,1.00,FIX,FIX
4174,308.77,178.14,1.00,FIX,FIX
6172,309.14,178.34,1.00,FIX,FIX
8172,308.75,177.73,1.00,FIX,FIX
10174,308.99,178.26,1.00,FIX,FIX
12178,309.14,177.74,1.00,FIX,FIX
14176,308.77,177.35,1.00,FIX,FIX
16177,308.88,178.98,1.00,FIX,FIX
18175,309.01,177.34,1.00,FIX,FIX
20179,308.94,177.79,1.00,FIX,FIX
22185,308.86,177.78,1.00,FIX,FIX
24182,308.86,177.02,1.00,FIX,FIX
26180,309.29,176.75,1.00,FIX,FIX
28177,309.83,177.35,1.00,FIX,FIX
30182,309.76,177.15,1.00,FIX,FIX
32186,309.58,176.97,1.00,FIX,FIX
34185,309.09,176.88,1.00,FIX,FIX
36183,308.92,177.28,1.00,FIX,FIX
38182,309.16,177.66,1.00,FIX,FIX
40181,309.20,178.07,1.00,FIX,FIX
42187,309.30,178.18,1.00,FIX,FIX
44185,308.66,177.63,1.00,FIX,FIX
46187,308.62,176.66,1.00,FIX,FIX
48187,308.05,176.65,1.00,FIX,FIX
50188,307.35,176.45,1.00,FIX,FIX
52190,307.58,176.37,1.00,FIX,FIX
54197,308.01,176.81,1.00,FIX,FIX
56191,308.75,177.22,1.00,FIX,FIX
58192,309.67,177.40,1.00,FIX,FIX
60190,310.04,177.71,1.00,FIX,FIX
62201,309.54,177.78,1.00,FIX,FIX
64200,308.92,177.26,1.00,FIX,FIX
66196,308.55,177.26,1.00,FIX,FIX
68194,308.24,177.01,1.00,FIX,FIX
70193,308.13,177.07,1.00,FIX,FIX
72201,307.99,178.09,1.00,FIX,FIX
74198,307.56,177.39,1.00,FIX,FIX
76196,307.81,176.75,1.00,FIX,FIX
78196,307.96,176.32,1.00,FIX,FIX
80200,308.62,177.01,1.00,FIX,FIX
82204,308.62,176.89,1.00,FIX,FIX
84203,308.39,177.34,1.00,FIX,FIX
86201,309.31,177.91,1.00,FIX,FIX
88200,309.10,177.44,1.00,FIX,FIX
90202,309.11,177.68,1.00,FIX,FIX
92206,308.72,177.85,1.00,FIX,FIX
94205,308.40,177.49,1.00,FIX,FIX
96205,307.69,177.84,1.00,FIX,FIX
98206,307.37,178.41,1.00,FIX,FIX
100207,307.79,178.22,1.00,FIX,FIX
102208,308.12,177.94,1.00,FIX,FIX
104207,307.87,178.21,1.00,FIX,FIX
106208,307.40,178.04,1.00,FIX,FIX
108207,307.10,177.46,1.00,FIX,FIX
110207,306.88,177.90,1.00,FIX,FIX
112212,307.55,177.00,1.00,FIX,FIX
114225,308.04,177.23,1.00,FIX,FIX
116216,308.52,177.24,1.00,FIX,FIX
118209,309.03,177.71,1.00,FIX,FIX
120212,309.83,177.88,1.00,FIX,FIX
122217,309.80,178.37,1.00,FIX,FIX
124221,309.04,177.96,1.00,FIX,FIX
126218,308.10,178.18,1.00,FIX,FIX
128219,307.60,178.35,1.00,FIX,FIX
130218,308.01,178.27,1.00,FIX,FIX
132220,308.84,177.68,1.00,FIX,FIX
134219,309.22,178.25,1.00,FIX,FIX
136221,308.51,178.32,1.00,FIX,FIX
138221,308.64,178.36,1.00,FIX,FIX
140218,308.40,178.51,1.00,FIX,FIX
142225,307.90,179.01,1.00,FIX,FIX
144225,307.50,178.75,1.00,FIX,FIX
146223,307.06,179.56,1.00,FIX,FIX
148223,307.25,179.72,1.00,FIX,FIX
150222,307.49,179.16,1.00,FIX,FIX
152227,307.49,179.55,1.00,FIX,FIX
154225,307.56,178.50,1.00,FIX,FIX
156226,307.55,177.70,1.00,FIX,FIX
158225,307.75,177.99,1.00,FIX,FIX
160225,307.72,177.66,1.00,FIX,FIX
162232,307.94,177.96,1.00,FIX,FIX
164232,307.97,177.89,1.00,FIX,FIX
166230,307.71,177.90,1.00,FIX,FIX
168230,307.19,178.07,1.00,FIX,FIX
170230,307.19,178.05,1.00,FIX,FIX
172233,307.45,178.34,1.00,FIX,FIX
174234,308.20,178.85,1.00,FIX,FIX
176236,308.12,179.06,1.00,FIX,FIX
178233,307.98,178.70,1.00,FIX,FIX
180233,307.65,177.90,1.00,FIX,FIX
182238,307.63,177.93,1.00,FIX,FIX
184240,307.69,179.35,1.00,FIX,FIX
186248,307.41,177.94,1.00,FIX,FIX
188243,307.58,177.69,1.00,FIX,FIX
190241,307.06,177.21,1.00,FIX,FIX
192243,307.11,176.90,1.00,FIX,FIX
194242,307.32,177.36,1.00,FIX,FIX
196255,307.35,179.62,1.00,FIX,FIX
198240,307.36,179.10,1.00,FIX,FIX
200247,307.43,178.71,1.00,FIX,FIX
202248,307.20,178.04,1.00,FIX,FIX
204245,306.79,177.90,1.00,FIX,FIX
206247,307.02,177.59,1.00,FIX,FIX
208247,307.30,177.98,1.00,FIX,FIX
210247,306.88,178.34,1.00,SACCADE,SACCADE
212249,301.03,177.94,1.00,SACCADE,SACCADE
214251,292.48,177.22,1.00,SACCADE,SACCADE
216252,286.01,178.44,1.00,SACCADE,SACCADE
218254,275.24,178.74,1.00,SACCADE,SACCADE
220250,268.16,180.52,1.00,SACCADE,SACCADE
222254,259.58,183.57,1.00,SACCADE,SACCADE
224255,254.34,185.61,1.00,SACCADE,SACCADE
226253,246.09,186.60,1.00,SACCADE,SACCADE
228256,241.02,188.20,1.00,SACCADE,SACCADE
230254,228.19,189.49,1.00,SACCADE,SACCADE
232259,225.43,192.69,1.00,SACCADE,SACCADE
234258,219.54,192.75,1.00,SACCADE,SACCADE
236258,210.09,193.75,1.00,SACCADE,SACCADE
238259,206.21,193.97,1.00,SACCADE,SACCADE
240259,206.00,194.05,1.00,SACCADE,SP
242264,205.47,193.96,1.00,SACCADE,SP
244265,204.64,194.06,1.00,SACCADE,SP
246267,204.66,193.88,1.00,SACCADE,SP
248265,205.33,193.60,1.00,SP,SP
250261,205.49,193.83,1.00,SP,SP
252267,205.92,194.37,1.00,SP,SP
254266,206.14,195.69,1.00,SP,SP
256266,206.00,195.34,1.00,SP,SP
258266,206.26,195.71,1.00,SP,SP
260268,206.25,196.36,1.00,SP,SP
262270,205.87,195.57,1.00,SP,SP
