@RELATION gaze_labels

%@METADATA width_px 640
%@METADATA height_px 360
%@METADATA width_mm 475.00
%@METADATA height_mm 267.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1233,316.24,166.55,1.00,FIX,FIX
3234,316.29,166.44,1.00,FIX,FIX
5240,315.99,166.03,1.00,FIX,FIX
7234,315.86,166.07,1.00,FIX,FIX
9237,315.88,166.06,1.00,FIX,FIX
11235,315.75,166.02,1.00,FIX,FIX
13236,315.87,166.12,1.00,FIX,FIX
15238,315.90,166.08,1.00,FIX,FIX
17239,315.83,166.07,1.00,FIX,FIX
19236,315.69,165.71,1.00,FIX,FIX
21240,316.06,165.69,1.00,FIX,FIX
23239,315.99,165.90,1.00,FIX,FIX
25242,316.25,165.96,1.00,FIX,FIX
27242,316.19,166.12,1.00,FIX,FIX
29245,316.15,165.89,1.00,FIX,FIX
31244,316.07,165.82,1.00,FIX,FIX
33241,315.77,166.06,1.00,FIX,FIX
35245,315.68,165.84,1.00,FIX,FIX
37244,315.87,165.81,1.00,FIX,FIX
39246,315.97,166.68,1.00,FIX,FIX
41246,315.87,166.34,1.00,FIX,FIX
43249,315.81,166.46,1.00,FIX,FIX
45255,315.74,166.90,1.00,FIX,FIX
47252,315.89,166.67,1.00,FIX,FIX
49251,316.07,166.91,1.00,FIX,FIX
51255,315.88,166.62,1.00,FIX,FIX
53254,315.62,165.68,1.00,FIX,FIX
55255,315.57,165.55,1.00,FIX,FIX
57255,315.67,165.73,1.00,FIX,FIX
59258,315.88,166.09,1.00,FIX,FIX
61258,316.19,165.90,1.00,FIX,FIX
63257,316.10,165.99,1.00,FIX,FIX
65256,316.00,166.18,1.00,FIX,FIX
67258,315.82,165.99,1.00,FIX,FIX
69261,315.89,166.30,1.00,FIX,FIX
71256,315.70,166.72,1.00,FIX,FIX
73256,315.63,166.62,1.00,FIX,FIX
75276,315.64,166.34,1.00,FIX,FIX
77264,315.64,166.23,1.00,FIX,FIX
79260,315.51,166.34,1.00,FIX,FIX
81261,315.44,166.62,1.00,FIX,FIX
83262,315.30,166.62,1.00,FIX,FIX
85263,315.29,166.22,1.00,FIX,FIX
87265,315.54,166.32,1.00,FIX,FIX
89265,315.96,166.34,1.00,FIX,FIX
91266,316.00,166.63,1.00,FIX,FIX
93267,315.96,167.00,1.00,FIX,FIX
95268,315.90,166.65,1.00,FIX,FIX
97268,315.75,166.65,1.00,FIX,FIX
99268,315.77,166.60,1.00,FIX,FIX
101270,315.49,166.35,1.00,FIX,FIX
103271,315.58,166.37,1.00,FIX,FIX
105274,315.54,166.53,1.00,FIX,FIX
107272,315.86,166.48,1.00,FIX,FIX
109274,316.07,167.01,1.00,FIX,FIX
111273,316.08,167.10,1.00,FIX,FIX
113273,316.41,166.68,1.00,FIX,FIX
115277,316.39,166.82,1.00,FIX,FIX
117281,316.19,166.57,1.00,FIX,FIX
119275,316.01,167.02,1.00,FIX,FIX
121276,315.97,167.41,1.00,FIX,FIX
123276,315.72,167.10,1.00,FIX,FIX
125280,315.44,166.57,1.00,FIX,FIX
127279,315.32,166.33,1.00,FIX,FIX
129281,315.41,166.27,1.00,FIX,FIX
131281,315.64,166.47,1.00,FIX,FIX
133279,315.96,166.40,1.00,FIX,FIX
135284,316.11,166.34,1.00,FIX,FIX
137285,315.66,166.55,1.00,FIX,FIX
139284,315.48,166.71,1.00,FIX,FIX
141285,315.35,166.67,1.00,FIX,FIX
143287,315.53,166.47,1.00,FIX,FIX
145292,315.87,166.35,1.00,FIX,FIX
147292,315.81,166.50,1.00,FIX,FIX
149286,315.51,166.78,1.00,FIX,FIX
151290,315.06,166.85,1.00,FIX,FIX
153287,314.96,166.78,1.00,FIX,FIX
155291,314.93,166.50,1.00,FIX,FIX
157305,314.65,166.26,1.00,FIX,FIX
159291,314.72,166.31,1.00,FIX,FIX
161290,314.66,166.75,1.00,FIX,FIX
163289,314.45,166.66,1.00,NOISE,NOISE
165295,314.19,166.48,1.00,NOISE,NOISE
167296,314.06,166.32,1.00,NOISE,NOISE
169294,313.91,166.35,1.00,NOISE,NOISE
171294,0.00,0.00,0.00,NOISE,NOISE
173297,0.00,0.00,0.00,NOISE,NOISE
175299,0.00,0.00,0.00,NOISE,NOISE
177298,0.00,0.00,0.00,NOISE,NOISE
179297,0.00,0.00,0.00,NOISE,NOISE
181299,0.00,0.00,0.00,NOISE,NOISE
183305,0.00,0.00,0.00,NOISE,NOISE
185305,0.00,0.00,0.00,NOISE,NOISE
187305,0.00,0.00,0.00,NOISE,NOISE
189307,0.00,0.00,0.00,NOISE,NOISE
191302,0.00,0.00,0.00,NOISE,NOISE
193302,0.00,0.00,0.00,NOISE,NOISE
195310,0.00,0.00,0.00,NOISE,NOISE
197304,0.00,0.00,0.00,NOISE,NOISE
199310,0.00,0.00,0.00,NOISE,NOISE
201307,0.00,0.00,0.00,NOISE,NOISE
203306,0.00,0.00,0.00,NOISE,NOISE
205318,0.00,0.00,0.00,NOISE,NOISE
207312,0.00,0.00,0.00,NOISE,NOISE
209314,0.00,0.00,0.00,NOISE,NOISE
211310,0.00,0.00,0.00,NOISE,NOISE
213314,0.00,0.00,0.00,NOISE,NOISE
215315,0.00,0.00,0.00,NOISE,NOISE
217316,0.00,0.00,0.00,NOISE,NOISE
219316,0.00,0.00,0.00,NOISE,NOISE
221315,0.00,0.00,0.00,NOISE,NOISE
223317,0.00,0.00,0.00,NOISE,NOISE
225318,0.00,0.00,0.00,NOISE,NOISE
227318,0.00,0.00,0.00,NOISE,NOISE
229319,0.00,0.00,0.00,NOISE,NOISE
231319,0.00,0.00,0.00,NOISE,NOISE
233319,0.00,0.00,0.00,NOISE,NOISE
235319,0.00,0.00,0.00,NOISE,NOISE
