@RELATION gaze_labels

%@METADATA width_px 656
%@METADATA height_px 288
%@METADATA width_mm 475.00
%@METADATA height_mm 208.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
986,331.52,160.57,1.00,FIX,FIX
2981,331.66,160.63,1.00,FIX,FIX
4987,331.55,160.31,1.00,FIX,FIX
6984,331.30,160.43,1.00,FIX,FIX
8985,331.93,160.47,1.00,FIX,FIX
10983,332.09,159.73,1.00,FIX,FIX
12986,332.40,159.41,1.00,FIX,FIX
14990,332.12,159.28,1.00,FIX,FIX
16987,332.17,159.13,1.00,FIX,FIX
18990,332.48,159.98,1.00,FIX,FIX
20987,332.50,160.46,1.00,FIX,FIX
22986,332.52,161.08,1.00,FIX,FIX
24989,332.27,160.82,1.00,FIX,FIX
26994,332.62,160.52,1.00,FIX,FIX
28997,332.66,160.38,1.00,FIX,FIX
30997,332.59,160.15,1.00,FIX,FIX
33529,332.59,160.40,1.00,FIX,FIX
35002,332.76,160.63,1.00,FIX,FIX
36999,332.75,160.67,1.00,FIX,FIX
38996,332.46,160.60,1.00,FIX,FIX
40996,332.54,160.67,1.00,FIX,FIX
42997,332.16,160.33,1.00,FIX,FIX
44999,332.03,160.52,1.00,FIX,FIX
47000,332.13,160.53,1.00,FIX,FIX
49002,332.03,160.52,1.00,FIX,FIX
51000,331.99,160.05,1.00,FIX,FIX
53001,332.15,160.12,1.00,FIX,FIX
55003,332.22,160.13,1.00,FIX,FIX
57009,332.18,160.17,1.00,FIX,FIX
59006,332.26,160.72,1.00,FIX,FIX
61002,332.12,160.80,1.00,FIX,FIX
63005,331.96,160.81,1.00,FIX,FIX
65010,332.05,160.21,1.00,FIX,FIX
67007,332.38,160.04,1.00,FIX,FIX
69008,332.31,160.22,1.00,FIX,FIX
71014,331.96,159.87,1.00,FIX,FIX
73130,331.76,160.42,1.00,FIX,FIX
75007,331.73,160.67,1.00,FIX,FIX
77012,332.00,160.63,1.00,FIX,FIX
79012,332.22,160.69,1.00,FIX,FIX
81009,332.46,161.09,1.00,FIX,FIX
83009,332.29,160.93,1.00,FIX,FIX
85014,332.19,161.27,1.00,FIX,FIX
87018,331.94,160.84,1.00,FIX,FIX
89014,331.86,160.28,1.00,FIX,FIX
91011,332.19,160.58,1.00,FIX,FIX
93010,332.35,160.52,1.00,FIX,FIX
95019,332.39,160.55,1.00,FIX,FIX
97019,332.49,160.51,1.00,FIX,FIX
99023,331.91,160.54,1.00,FIX,FIX
101022,331.69,160.51,1.00,FIX,FIX
103019,331.66,160.86,1.00,FIX,FIX
105023,332.00,160.65,1.00,FIX,FIX
107032,331.94,160.75,1.00,FIX,FIX
109026,332.20,160.31,1.00,FIX,FIX
111027,332.42,160.12,1.00,FIX,FIX
113020,332.47,159.63,1.00,FIX,FIX
115031,332.65,160.25,1.00,FIX,FIX
117028,332.61,160.95,1.00,FIX,FIX
119026,332.26,161.14,1.00,FIX,FIX
121032,331.95,161.00,1.00,FIX,FIX
123032,332.07,160.57,1.00,FIX,FIX
125030,332.09,160.53,1.00,FIX,FIX
127027,332.16,160.96,1.00,FIX,FIX
129026,332.07,161.46,1.00,FIX,FIX
131029,331.84,161.58,1.00,FIX,FIX
133030,331.98,161.78,1.00,FIX,FIX
